"gene_id","gene_symbol","log2FoldChange","padj","tes_bound","tead1_bound","regulatory_class"
"ENSG00000176928","GCNT4",3.36335722592185,1.15025406407868e-05,FALSE,FALSE,"Indirect"
"ENSG00000225082",NA,2.38618065957316,1.15651681914704e-05,FALSE,FALSE,"Indirect"
"ENSG00000255130",NA,-1.15830638064323,1.16734701955252e-05,FALSE,FALSE,"Indirect"
"ENSG00000245662",NA,2.22637139678749,1.17012669346039e-05,FALSE,FALSE,"Indirect"
"ENSG00000165046","LETM2",1.219430478051,1.17012669346039e-05,TRUE,FALSE,"TES_direct"
"ENSG00000132002","DNAJB1",0.665044989972406,1.17579908854969e-05,FALSE,FALSE,"Indirect"
"ENSG00000175602","CCDC85B",-0.792815477925042,1.17785086350566e-05,FALSE,FALSE,"Indirect"
"ENSG00000055732","MCOLN3",1.18981112169279,1.18177552158509e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000160214","RRP1",0.735901342636847,1.18855391237598e-05,FALSE,FALSE,"Indirect"
"ENSG00000233009","NALCN-AS1",1.65173347791015,1.1898114966364e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000287529",NA,5.8330646976197,1.19190284078874e-05,FALSE,FALSE,"Indirect"
"ENSG00000203760","CENPW",-1.89796462718586,1.19190284078874e-05,FALSE,FALSE,"Indirect"
"ENSG00000014914","MTMR11",0.695232059342988,1.19510566868081e-05,FALSE,FALSE,"Indirect"
"ENSG00000177025","C19orf18",1.93290699378657,1.19938090099869e-05,TRUE,FALSE,"TES_direct"
"ENSG00000230982",NA,-1.84171491041138,1.19964905084017e-05,FALSE,FALSE,"Indirect"
"ENSG00000204025","TRPC5OS",6.12522690184305,1.20671002478445e-05,FALSE,FALSE,"Indirect"
"ENSG00000174672","BRSK2",1.36374304244504,1.2107577543662e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000271795",NA,1.86241303080015,1.21759210148593e-05,FALSE,FALSE,"Indirect"
"ENSG00000185621","LMLN",-0.657821009958922,1.22528920433466e-05,FALSE,FALSE,"Indirect"
"ENSG00000089225","TBX5",6.15094170020692,1.22979688588751e-05,FALSE,FALSE,"Indirect"
"ENSG00000257027",NA,-0.875895281809236,1.23216577898936e-05,FALSE,FALSE,"Indirect"
"ENSG00000097096","SYDE2",-0.80061087097336,1.23644266766254e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000214021","TTLL3",0.721266168826068,1.23773566427696e-05,FALSE,FALSE,"Indirect"
"ENSG00000144815","NXPE3",-0.554757073301549,1.24857220925955e-05,TRUE,FALSE,"TES_direct"
"ENSG00000245910",NA,1.1788966363317,1.24857220925955e-05,FALSE,FALSE,"Indirect"
"ENSG00000164823","OSGIN2",-0.820553010837521,1.25783557654135e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000228118",NA,-6.1248768312521,1.25800049594407e-05,FALSE,FALSE,"Indirect"
"ENSG00000186716","BCR",-0.619948945787434,1.26100405525274e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000089558","KCNH4",2.80904778098344,1.26120568592214e-05,FALSE,FALSE,"Indirect"
"ENSG00000153815","CMIP",0.626192313702764,1.26470883427235e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000272145",NA,-1.42553474134036,1.29174943292247e-05,FALSE,FALSE,"Indirect"
"ENSG00000187653",NA,-2.38448690986158,1.29355411606859e-05,FALSE,FALSE,"Indirect"
"ENSG00000099917","MED15",-0.587104690390738,1.2972762078312e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000286342",NA,1.89977974975755,1.30718405510862e-05,FALSE,FALSE,"Indirect"
"ENSG00000105717","PBX4",1.16116578187701,1.30955138699351e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000119638","NEK9",0.582119858694655,1.31350199254894e-05,FALSE,FALSE,"Indirect"
"ENSG00000176946","THAP4",0.834913422581295,1.31604223792563e-05,FALSE,FALSE,"Indirect"
"ENSG00000207870","MIR221",-1.7576843465765,1.31604223792563e-05,FALSE,FALSE,"Indirect"
"ENSG00000119655","NPC2",1.04612342135052,1.3213142408788e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000168118","RAB4A",-0.798887928893904,1.32162373195636e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000143222","UFC1",1.0473100631155,1.32854696850123e-05,FALSE,FALSE,"Indirect"
"ENSG00000184445","KNTC1",-0.623011695053129,1.32854696850123e-05,FALSE,FALSE,"Indirect"
"ENSG00000198837","DENND4B",-0.601227022928691,1.33116153622224e-05,FALSE,FALSE,"Indirect"
"ENSG00000231172","EVA1A-AS",-0.91858285381445,1.33140740154726e-05,FALSE,FALSE,"Indirect"
"ENSG00000171224","FAM241B",1.08716019759543,1.33275377875646e-05,FALSE,FALSE,"Indirect"
"ENSG00000109171","SLAIN2",0.607959506477874,1.33535857181513e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000127325","BEST3",-2.78822001825431,1.34235121630351e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000103091","WDR59",0.601602628863447,1.34607453340454e-05,FALSE,FALSE,"Indirect"
"ENSG00000159860",NA,-2.4026408698101,1.35167983454402e-05,FALSE,FALSE,"Indirect"
"ENSG00000272882","OR2BH1P",-3.4383673555419,1.35613637590515e-05,FALSE,FALSE,"Indirect"
"ENSG00000121104","FAM117A",0.805183672873616,1.35837910802437e-05,FALSE,FALSE,"Indirect"
"ENSG00000255028",NA,5.03295925527587,1.35838603676641e-05,FALSE,FALSE,"Indirect"
"ENSG00000279358",NA,-1.82025594388633,1.35849383739617e-05,FALSE,FALSE,"Indirect"
"ENSG00000089063","TMEM230",0.92728858120988,1.35893642296107e-05,FALSE,FALSE,"Indirect"
"ENSG00000291186",NA,1.22945924845234,1.36346445035292e-05,FALSE,FALSE,"Indirect"
"ENSG00000177000","MTHFR",0.611730811387827,1.37253766956451e-05,FALSE,FALSE,"Indirect"
"ENSG00000198431","TXNRD1",0.67558623753256,1.375675901246e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000179240","GVQW3",0.749868493153971,1.37614100753874e-05,FALSE,FALSE,"Indirect"
"ENSG00000234840","LINC01239",0.836874231030996,1.38059364975882e-05,FALSE,FALSE,"Indirect"
"ENSG00000206530","CFAP44",0.754344020342614,1.38810034030156e-05,FALSE,FALSE,"Indirect"
"ENSG00000118257","NRP2",0.530346631422755,1.38921146205545e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000111696","NT5DC3",-0.635449394404889,1.39264569285774e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000204438","GPANK1",0.804712274140058,1.39384325291178e-05,FALSE,FALSE,"Indirect"
"ENSG00000198646","NCOA6",0.576091574816837,1.39402699106439e-05,FALSE,FALSE,"Indirect"
"ENSG00000281195",NA,-0.89844316628565,1.4052786093839e-05,FALSE,FALSE,"Indirect"
"ENSG00000233496","SYNJ2-IT1",-2.0467117807936,1.41087230923331e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000261188","TFIP11-DT",1.41863584902968,1.41087230923331e-05,FALSE,FALSE,"Indirect"
"ENSG00000265096",NA,-3.08470899923476,1.41150482194139e-05,FALSE,FALSE,"Indirect"
"ENSG00000136158","SPRY2",0.741089364454353,1.41216041347228e-05,FALSE,FALSE,"Indirect"
"ENSG00000183287","CCBE1",6.10506268585358,1.41455282032752e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000006695","COX10",0.681661998022286,1.41847567317498e-05,TRUE,FALSE,"TES_direct"
"ENSG00000260895",NA,3.17911458327366,1.4202113034592e-05,FALSE,FALSE,"Indirect"
"ENSG00000147316","MCPH1",0.608007159791413,1.42030934925987e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000115970","THADA",0.549141615951622,1.42241340870436e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000131748","STARD3",0.731658487816194,1.42291809370921e-05,FALSE,FALSE,"Indirect"
"ENSG00000100003","SEC14L2",-0.686790368653524,1.43631344533602e-05,FALSE,FALSE,"Indirect"
"ENSG00000167384","ZNF180",0.672957214532182,1.43756380109176e-05,TRUE,FALSE,"TES_direct"
"ENSG00000259724","LINC01581",-4.18395131285743,1.43855819947594e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000153563","CD8A",3.03132523563602,1.44300350779371e-05,FALSE,FALSE,"Indirect"
"ENSG00000254357","XKR4-AS1",-3.73270526230155,1.44701682346437e-05,FALSE,FALSE,"Indirect"
"ENSG00000165704","HPRT1",0.853256033937872,1.44943024733212e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000289623","LOC101929614",6.09785545785729,1.45133696365908e-05,FALSE,FALSE,"Indirect"
"ENSG00000177943","MAMDC4",-0.858967870908589,1.45435552961482e-05,FALSE,FALSE,"Indirect"
"ENSG00000122417","ODF2L",-0.666738139654645,1.4582259594559e-05,TRUE,FALSE,"TES_direct"
"ENSG00000112701","SENP6",-0.565588034352112,1.4582259594559e-05,FALSE,FALSE,"Indirect"
"ENSG00000137496","IL18BP",0.751031768585453,1.4582259594559e-05,FALSE,FALSE,"Indirect"
"ENSG00000285636",NA,-1.56031916555518,1.45842306044822e-05,FALSE,FALSE,"Indirect"
"ENSG00000065615","CYB5R4",0.699547191642595,1.45842306044822e-05,FALSE,FALSE,"Indirect"
"ENSG00000166477","LEO1",0.747353583318273,1.46584836850123e-05,FALSE,FALSE,"Indirect"
"ENSG00000184454","NCMAP",4.42139907365422,1.46805378593886e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000008517","IL32",-1.86940676234797,1.47119250919005e-05,FALSE,FALSE,"Indirect"
"ENSG00000121742","GJB6",6.13313241355869,1.47679339284426e-05,FALSE,FALSE,"Indirect"
"ENSG00000170017","ALCAM",-0.712397032830494,1.48175482226082e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000156453","PCDH1",0.83886360705993,1.48195457011975e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000230836",NA,-1.52418947172054,1.49359430662496e-05,FALSE,FALSE,"Indirect"
"ENSG00000132423","COQ3",1.12736420205138,1.49645140322195e-05,FALSE,FALSE,"Indirect"
"ENSG00000233851",NA,-3.28716074339669,1.50135898141501e-05,FALSE,FALSE,"Indirect"
"ENSG00000253001","RN7SKP105",-2.96422433268105,1.50649789303635e-05,FALSE,FALSE,"Indirect"
"ENSG00000108669","CYTH1",0.634577917177037,1.51064251867071e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000174744","BRMS1",0.867595383929177,1.52444005059147e-05,FALSE,FALSE,"Indirect"
"ENSG00000196290","NIF3L1",-0.900391452661405,1.52835934956036e-05,FALSE,FALSE,"Indirect"
"ENSG00000252686","RNU6-1234P",-3.73064765823327,1.53009638774752e-05,FALSE,FALSE,"Indirect"
"ENSG00000248588",NA,5.77324548430984,1.53095864290709e-05,FALSE,FALSE,"Indirect"
"ENSG00000100433","KCNK10",4.36533973480357,1.5386290195651e-05,FALSE,FALSE,"Indirect"
"ENSG00000289698",NA,1.49209616574067,1.54063702485717e-05,FALSE,FALSE,"Indirect"
"ENSG00000167701","GPT",1.01540955983669,1.54063702485717e-05,FALSE,FALSE,"Indirect"
"ENSG00000117009","KMO",1.39747764607562,1.54169659483116e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000263847",NA,-1.10988263416302,1.54999155568624e-05,FALSE,FALSE,"Indirect"
"ENSG00000080822","CLDND1",-0.904703523787032,1.56407976376386e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000179051","RCC2",-0.546799477695696,1.56880781683995e-05,FALSE,FALSE,"Indirect"
"ENSG00000164116","GUCY1A1",2.28893471041492,1.5706935332868e-05,TRUE,FALSE,"TES_direct"
"ENSG00000158292","GPR153",0.721055567678127,1.57840224777579e-05,FALSE,FALSE,"Indirect"
"ENSG00000258926","LOC105370525",1.09484981278831,1.58118880660536e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000154928","EPHB1",1.81915103361293,1.58349734864238e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000164761","TNFRSF11B",-3.89148438255399,1.59295852244743e-05,FALSE,FALSE,"Indirect"
"ENSG00000167524","RSKR",-0.828148253773084,1.59493980467343e-05,FALSE,FALSE,"Indirect"
"ENSG00000232712","KIZ-AS1",-1.20559864714903,1.59576842444223e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000270392",NA,-0.975290543413613,1.60293155794748e-05,FALSE,FALSE,"Indirect"
"ENSG00000185127","C6orf120",0.691467474143329,1.61089112848389e-05,FALSE,FALSE,"Indirect"
"ENSG00000241469","LINC00635",4.96172870265387,1.6122120577325e-05,FALSE,FALSE,"Indirect"
"ENSG00000228775","WEE2-AS1",0.99516797031386,1.61305085878138e-05,FALSE,FALSE,"Indirect"
"ENSG00000265766",NA,-1.34727132977694,1.62289260707066e-05,FALSE,FALSE,"Indirect"
"ENSG00000156928","MALSU1",-0.860627702476506,1.6339475997507e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000117533","VAMP4",0.836040223463199,1.64938781608597e-05,FALSE,FALSE,"Indirect"
"ENSG00000172985","SH3RF3",-0.801783549657808,1.66082454254826e-05,FALSE,FALSE,"Indirect"
"ENSG00000231327","LINC01816",2.29143508716087,1.66759752609463e-05,FALSE,FALSE,"Indirect"
"ENSG00000180008","SOCS4",0.640177289539011,1.68308327387075e-05,FALSE,FALSE,"Indirect"
"ENSG00000089057","SLC23A2",0.573344591576712,1.68456826807171e-05,TRUE,FALSE,"TES_direct"
"ENSG00000259462","CPEB1-AS1",1.3627551708081,1.69434007754271e-05,FALSE,FALSE,"Indirect"
"ENSG00000009954","BAZ1B",-0.557929589708612,1.69563351158264e-05,FALSE,FALSE,"Indirect"
"ENSG00000185988","PLK5",3.20861264716548,1.70039679652021e-05,FALSE,FALSE,"Indirect"
"ENSG00000280744","LINC01173",-6.38582338863091,1.7035909725632e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000078403","MLLT10",-0.610888408202267,1.7035909725632e-05,TRUE,FALSE,"TES_direct"
"ENSG00000105877","DNAH11",0.916964909020453,1.7040363585046e-05,TRUE,FALSE,"TES_direct"
"ENSG00000158195","WASF2",-0.557673269980369,1.70593323799827e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000181690","PLAG1",0.650077338414967,1.70806266623036e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000164038","SLC9B2",0.830388432267444,1.7098444514456e-05,FALSE,FALSE,"Indirect"
"ENSG00000165219","GAPVD1",-0.532522520869479,1.72323674235367e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000172554","SNTG2",1.87883541391871,1.72333068143615e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000101558","VAPA",-0.642858929303812,1.74187974424534e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000250994",NA,2.53949140980252,1.75250025249637e-05,FALSE,FALSE,"Indirect"
"ENSG00000236686",NA,2.59363978328073,1.75305338196237e-05,FALSE,FALSE,"Indirect"
"ENSG00000237651","C2orf74",-2.38226643251464,1.75536407767939e-05,FALSE,FALSE,"Indirect"
"ENSG00000140400","MAN2C1",-0.662641043338747,1.75901981833334e-05,FALSE,FALSE,"Indirect"
"ENSG00000196865","NHLRC2",-0.551997800814376,1.76465038298763e-05,TRUE,FALSE,"TES_direct"
"ENSG00000197860","SGTB",0.658456806395016,1.76812203685458e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000287901",NA,6.05412125862482,1.77267651408216e-05,FALSE,FALSE,"Indirect"
"ENSG00000159871","LYPD5",3.4726894189365,1.77807895675517e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000227660",NA,-1.92529501762827,1.78350369415776e-05,FALSE,FALSE,"Indirect"
"ENSG00000148339","SLC25A25",-0.700349292397948,1.79258099061839e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000236144","TMEM147-AS1",0.947529032049567,1.7937899138281e-05,FALSE,FALSE,"Indirect"
"ENSG00000012124","CD22",3.02752463239394,1.79577100209726e-05,FALSE,FALSE,"Indirect"
"ENSG00000175536","LIPT2",-2.61180685551316,1.80388800266482e-05,FALSE,FALSE,"Indirect"
"ENSG00000273749","CYFIP1",-0.590524550977437,1.8050355087549e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000287263","FLJ32255",-1.17631198451926,1.80935519645499e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000162591","MEGF6",-0.795152250748958,1.81454165199325e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000159593","NAE1",0.81021861704389,1.82948563273075e-05,FALSE,FALSE,"Indirect"
"ENSG00000182544","MFSD5",0.771785285094052,1.8329186831323e-05,FALSE,FALSE,"Indirect"
"ENSG00000073146","MOV10L1",-1.13353253770948,1.85635634209816e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000083312","TNPO1",-0.571845290222686,1.85675980745167e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000101017","CD40",5.73798408325464,1.86254890001246e-05,FALSE,FALSE,"Indirect"
"ENSG00000065600","PACC1",0.967457112936827,1.86655616409299e-05,FALSE,FALSE,"Indirect"
"ENSG00000153879","CEBPG",-0.694776794722431,1.86908287844095e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000238057","ZEB2-AS1",-3.67021124168388,1.88289494214654e-05,FALSE,FALSE,"Indirect"
"ENSG00000271784",NA,2.82044404021172,1.88289494214654e-05,FALSE,FALSE,"Indirect"
"ENSG00000253286",NA,2.07136760425673,1.88705829799618e-05,FALSE,FALSE,"Indirect"
"ENSG00000159363","ATP13A2",0.605459440098747,1.89363846321717e-05,FALSE,FALSE,"Indirect"
"ENSG00000152495","CAMK4",-0.932163850094145,1.89426208514165e-05,TRUE,FALSE,"TES_direct"
"ENSG00000280927","CTBP1-AS",-1.00014235168395,1.89464088470366e-05,FALSE,FALSE,"Indirect"
"ENSG00000289293",NA,0.717964241556888,1.8979855384768e-05,FALSE,FALSE,"Indirect"
"ENSG00000164105","SAP30",-0.976568536791798,1.91315009368389e-05,FALSE,FALSE,"Indirect"
"ENSG00000153391","INO80C",1.12728298768179,1.91378350688673e-05,FALSE,FALSE,"Indirect"
"ENSG00000138378","STAT4",2.39979736129332,1.92202111209858e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000143756","FBXO28",0.625779113396272,1.93621358016676e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000081052","COL4A4",-1.57807739632857,1.93753101933788e-05,TRUE,FALSE,"TES_direct"
"ENSG00000197251","LINC00336",3.90954715754553,1.94521275492736e-05,FALSE,FALSE,"Indirect"
"ENSG00000143702","CEP170",-0.595756992915443,1.95189141813383e-05,FALSE,FALSE,"Indirect"
"ENSG00000170962","PDGFD",0.753937402954623,1.95200419089694e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000106799","TGFBR1",-0.608739700791942,1.97449983748059e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000158445","KCNB1",-0.931676874389132,1.97621072905345e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000122257","RBBP6",0.608912562105411,1.97906787299728e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000110427","KIAA1549L",0.875054268395743,1.98375298278814e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000111341","MGP",1.25526084639798,1.98845203997992e-05,FALSE,FALSE,"Indirect"
"ENSG00000249255",NA,-3.09882517898017,1.98977523863221e-05,FALSE,FALSE,"Indirect"
"ENSG00000137709","POU2F3",3.605542321829,1.99961868462003e-05,FALSE,FALSE,"Indirect"
"ENSG00000273893",NA,-1.75054975920322,2.00231856968309e-05,FALSE,FALSE,"Indirect"
"ENSG00000285621",NA,-1.63827204243133,2.0023480995882e-05,FALSE,FALSE,"Indirect"
"ENSG00000214753","HNRNPUL2",-0.649364826189421,2.00270474453521e-05,FALSE,FALSE,"Indirect"
"ENSG00000168334","XIRP1",3.0929073567091,2.00319036573577e-05,FALSE,FALSE,"Indirect"
"ENSG00000274799",NA,-2.43984111290234,2.00688162039362e-05,FALSE,FALSE,"Indirect"
"ENSG00000279227",NA,1.77875872543242,2.00915805004189e-05,FALSE,FALSE,"Indirect"
"ENSG00000100906","NFKBIA",-0.762832356002802,2.01839557987091e-05,FALSE,FALSE,"Indirect"
"ENSG00000165156","ZHX1",-0.690543156442355,2.0186464040149e-05,FALSE,FALSE,"Indirect"
"ENSG00000168502","MTCL1",0.560243511725346,2.0186464040149e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000160208","RRP1B",-0.590179739189451,2.02396399439624e-05,FALSE,FALSE,"Indirect"
"ENSG00000270477",NA,2.94675358382637,2.03507130175418e-05,FALSE,FALSE,"Indirect"
"ENSG00000188112","C6orf132",1.8802785880476,2.04020038094175e-05,FALSE,FALSE,"Indirect"
"ENSG00000226520",NA,-1.61065896402898,2.04244463141858e-05,FALSE,FALSE,"Indirect"
"ENSG00000188517","COL25A1",1.48339856816577,2.04701569757378e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000279589",NA,-1.2975492554127,2.04849273439743e-05,FALSE,FALSE,"Indirect"
"ENSG00000170549","IRX1",0.623494975159382,2.05099142333918e-05,FALSE,FALSE,"Indirect"
"ENSG00000249453",NA,2.31339132021235,2.0619727766243e-05,FALSE,FALSE,"Indirect"
"ENSG00000253720",NA,-1.26158847938514,2.0619727766243e-05,FALSE,FALSE,"Indirect"
"ENSG00000187535","IFT140",-0.740069195003456,2.07035005509958e-05,FALSE,FALSE,"Indirect"
"ENSG00000229401","MIR5689HG",1.99348291152537,2.0723925535322e-05,FALSE,FALSE,"Indirect"
"ENSG00000025039","RRAGD",0.68057674901318,2.07379229961794e-05,FALSE,FALSE,"Indirect"
"ENSG00000170214","ADRA1B",0.855165271862567,2.08498136647889e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000103037","SETD6",0.63875171328599,2.0939065271557e-05,FALSE,FALSE,"Indirect"
"ENSG00000004059","ARF5",0.86718800468412,2.09829448190556e-05,FALSE,FALSE,"Indirect"
"ENSG00000227640","SOX21-AS1",-0.621239342212577,2.10440656376131e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000289359",NA,-2.68871456475227,2.1079036250831e-05,FALSE,FALSE,"Indirect"
"ENSG00000287766",NA,2.13248552164171,2.10949084576472e-05,FALSE,FALSE,"Indirect"
"ENSG00000101350","KIF3B",0.575822207816585,2.11781688990553e-05,FALSE,FALSE,"Indirect"
"ENSG00000235050",NA,4.44942293037628,2.15505014735207e-05,FALSE,FALSE,"Indirect"
"ENSG00000286843",NA,-1.94905606878559,2.15505014735207e-05,FALSE,FALSE,"Indirect"
"ENSG00000065621","GSTO2",1.14229893935067,2.16654147154635e-05,FALSE,FALSE,"Indirect"
"ENSG00000117625","RCOR3",-0.558230803400632,2.16754054586866e-05,FALSE,FALSE,"Indirect"
"ENSG00000138018","SELENOI",0.617893430715429,2.16755185095358e-05,FALSE,FALSE,"Indirect"
"ENSG00000216307",NA,3.61828092879203,2.18741388553376e-05,FALSE,FALSE,"Indirect"
"ENSG00000261250",NA,2.78200832425735,2.18756066471291e-05,FALSE,FALSE,"Indirect"
"ENSG00000163435","ELF3",1.15145006035221,2.18756066471291e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000042088","TDP1",-0.7745793536654,2.18920641704808e-05,FALSE,FALSE,"Indirect"
"ENSG00000264978","RN7SL630P",2.89715539517371,2.19185112932236e-05,FALSE,FALSE,"Indirect"
"ENSG00000285205",NA,-2.22324938494374,2.20900037391393e-05,FALSE,FALSE,"Indirect"
"ENSG00000226443",NA,3.64955049218616,2.21229833175625e-05,FALSE,FALSE,"Indirect"
"ENSG00000071127","WDR1",-0.570985984576363,2.22513328583449e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000156671","SAMD8",-0.559492638104706,2.24076142780393e-05,TRUE,FALSE,"TES_direct"
"ENSG00000114626","ABTB1",0.738707420288175,2.26507567149986e-05,FALSE,FALSE,"Indirect"
"ENSG00000226690","C7orf78",2.96096929737761,2.27447207604564e-05,FALSE,FALSE,"Indirect"
"ENSG00000232031",NA,-1.3781722303533,2.27896307506488e-05,FALSE,FALSE,"Indirect"
"ENSG00000231535","LINC00278",1.31004192614954,2.28708195284143e-05,FALSE,FALSE,"Indirect"
"ENSG00000147140","NONO",-0.640974848142964,2.29057561465025e-05,FALSE,FALSE,"Indirect"
"ENSG00000235112","HSPE1P27",-1.6639220601595,2.29834912981273e-05,FALSE,FALSE,"Indirect"
"ENSG00000125967","NECAB3",0.608066568797362,2.3155662780587e-05,FALSE,FALSE,"Indirect"
"ENSG00000138375","SMARCAL1",0.608438978294639,2.33535213935623e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000198742","SMURF1",-0.54015201011854,2.33560318912519e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000290960","TSSC2",5.67990669362298,2.33560318912519e-05,FALSE,FALSE,"Indirect"
"ENSG00000100583","SAMD15",1.04318100334501,2.33560318912519e-05,FALSE,FALSE,"Indirect"
"ENSG00000133101","CCNA1",1.51495991724399,2.33579572717938e-05,FALSE,FALSE,"Indirect"
"ENSG00000287724",NA,1.38373419103931,2.34320984361848e-05,FALSE,FALSE,"Indirect"
"ENSG00000108799","EZH1",0.58809341848496,2.34540590033509e-05,FALSE,FALSE,"Indirect"
"ENSG00000197696","NMB",1.01503860280237,2.34604323332371e-05,FALSE,FALSE,"Indirect"
"ENSG00000179818","PCBP1-AS1",0.663226625137819,2.34755465317489e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000114779","ABHD14B",0.794872368844753,2.34882937765758e-05,FALSE,FALSE,"Indirect"
"ENSG00000288774",NA,-6.04619744354201,2.35328266592298e-05,FALSE,FALSE,"Indirect"
"ENSG00000229589","ACVR2B-AS1",1.2003310654253,2.35659466592451e-05,FALSE,FALSE,"Indirect"
"ENSG00000274717",NA,1.88187793374562,2.38608798007881e-05,FALSE,FALSE,"Indirect"
"ENSG00000135821","GLUL",-0.660658072440813,2.38784356044205e-05,FALSE,FALSE,"Indirect"
"ENSG00000138758","SEPTIN11",-0.528500715129722,2.39548160250377e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000274605","PCCA-DT",1.29573177286659,2.39548160250377e-05,FALSE,FALSE,"Indirect"
"ENSG00000101773","RBBP8",0.749191084158342,2.39548160250377e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000289256","LOC102724646",3.62547018679613,2.39664181771869e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000131127","ZNF141",0.60587504562448,2.4001675099226e-05,TRUE,FALSE,"TES_direct"
"ENSG00000168393","DTYMK",-0.749806129665341,2.40285823129987e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000259560",NA,-2.37960770101489,2.41192407631732e-05,FALSE,FALSE,"Indirect"
"ENSG00000231892",NA,6.03130466747982,2.42511680870359e-05,FALSE,FALSE,"Indirect"
"ENSG00000171860","C3AR1",1.32827351769948,2.43634543456087e-05,FALSE,FALSE,"Indirect"
"ENSG00000121853","GHSR",2.45895080634321,2.43944048860888e-05,FALSE,FALSE,"Indirect"
"ENSG00000224865","LOC101928782",1.84706751210917,2.44506323710387e-05,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000070476","ZXDC",-0.579387120804556,2.44805367599934e-05,FALSE,TRUE,"TEAD1_direct"
"ENSG00000186564","FOXD2",1.2868838518412,2.45624875212784e-05,FALSE,FALSE,"Indirect"
