"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","pathway_category","target_group"
"GO:0034612","response to tumor necrosis factor","52/2928","217/15151",0.23963133640553,1.23997758807383,1.74267108079981,0.0515793082587036,0.208644119121673,0.165813828326717,"ENSG00000137801/ENSG00000124253/ENSG00000162692/ENSG00000146072/ENSG00000196954/ENSG00000197442/ENSG00000130707/ENSG00000183087/ENSG00000170345/ENSG00000130402/ENSG00000110330/ENSG00000078401/ENSG00000108691/ENSG00000114861/ENSG00000096968/ENSG00000026103/ENSG00000148677/ENSG00000168743/ENSG00000168615/ENSG00000207971/ENSG00000012504/ENSG00000205542/ENSG00000086666/ENSG00000112851/ENSG00000137845/ENSG00000164251/ENSG00000152518/ENSG00000169756/ENSG00000127863/ENSG00000151388/ENSG00000114315/ENSG00000176170/ENSG00000182197/ENSG00000144218/ENSG00000035681/ENSG00000125726/ENSG00000120899/ENSG00000124635/ENSG00000109320/ENSG00000104365/ENSG00000082512/ENSG00000116815/ENSG00000163864/ENSG00000127528/ENSG00000092871/ENSG00000078140/ENSG00000204397/ENSG00000197375/ENSG00000131323/ENSG00000169429/ENSG00000136848/ENSG00000137275",52,"apoptosis","TEAD1-only"
"GO:0021535","cell migration in hindbrain","6/2928","15/15151",0.4,2.0698087431694,2.0288463577186,0.0526625259784918,0.210863889540402,0.16757792612485,"ENSG00000173406/ENSG00000066032/ENSG00000076356/ENSG00000142599/ENSG00000169379/ENSG00000154928",6,"migration","TEAD1-only"
"GO:0000082","G1/S transition of mitotic cell cycle","53/2928","222/15151",0.238738738738739,1.23535882193669,1.72899826117984,0.0528398496632045,0.211287993450571,0.167914970337979,"ENSG00000162733/ENSG00000171848/ENSG00000150457/ENSG00000166483/ENSG00000105810/ENSG00000172201/ENSG00000060982/ENSG00000182621/ENSG00000118762/ENSG00000146648/ENSG00000145632/ENSG00000022267/ENSG00000170312/ENSG00000135046/ENSG00000160310/ENSG00000169372/ENSG00000077684/ENSG00000108691/ENSG00000094804/ENSG00000115170/ENSG00000134480/ENSG00000172716/ENSG00000110092/ENSG00000137710/ENSG00000075711/ENSG00000118816/ENSG00000165730/ENSG00000134982/ENSG00000106462/ENSG00000136997/ENSG00000138814/ENSG00000158290/ENSG00000130024/ENSG00000100526/ENSG00000121774/ENSG00000149311/ENSG00000138764/ENSG00000101773/ENSG00000134371/ENSG00000070808/ENSG00000049618/ENSG00000117713/ENSG00000166164/ENSG00000110987/ENSG00000175215/ENSG00000135083/ENSG00000137210/ENSG00000080503/ENSG00000176390/ENSG00000207725/ENSG00000099956/ENSG00000113328/ENSG00000141564",53,"proliferation","TEAD1-only"
"GO:0044344","cellular response to fibroblast growth factor stimulus","27/2928","103/15151",0.262135922330097,1.35642805984402,1.77645436071299,0.0531662305211111,0.212163015660105,0.168610368717979,"ENSG00000137801/ENSG00000118523/ENSG00000187678/ENSG00000185070/ENSG00000137573/ENSG00000140285/ENSG00000138685/ENSG00000108691/ENSG00000138675/ENSG00000026508/ENSG00000173376/ENSG00000124813/ENSG00000258289/ENSG00000152518/ENSG00000021826/ENSG00000156234/ENSG00000171388/ENSG00000182197/ENSG00000001084/ENSG00000115904/ENSG00000156642/ENSG00000113578/ENSG00000125848/ENSG00000114251/ENSG00000070614/ENSG00000196562/ENSG00000169429",27,"proliferation","TEAD1-only"
"GO:1904019","epithelial cell apoptotic process","19/2928","68/15151",0.279411764705882,1.44582228383157,1.80333042459141,0.0540974010418923,0.214864710983838,0.17075746227847,"ENSG00000141458/ENSG00000136244/ENSG00000163513/ENSG00000153246/ENSG00000153113/ENSG00000109501/ENSG00000151748/ENSG00000096968/ENSG00000003402/ENSG00000106483/ENSG00000148737/ENSG00000160710/ENSG00000174808/ENSG00000171552/ENSG00000140443/ENSG00000137693/ENSG00000148180/ENSG00000091831/ENSG00000198626",19,"apoptosis","TEAD1-only"
"GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","17/2928","60/15151",0.283333333333333,1.46611452641166,1.77056632617802,0.0587808820597967,0.228858723703866,0.181878795736268,"ENSG00000049130/ENSG00000112319/ENSG00000137764/ENSG00000064655/ENSG00000006210/ENSG00000126709/ENSG00000186153/ENSG00000153094/ENSG00000137713/ENSG00000171552/ENSG00000158161/ENSG00000019549/ENSG00000082701/ENSG00000138448/ENSG00000151929/ENSG00000115008/ENSG00000137275",17,"apoptosis","TEAD1-only"
"GO:0033032","regulation of myeloid cell apoptotic process","9/2928","27/15151",0.333333333333333,1.72484061930783,1.84499000269662,0.0611286783753934,0.232245783438542,0.184570562672917,"ENSG00000049130/ENSG00000151012/ENSG00000183087/ENSG00000135046/ENSG00000081189/ENSG00000171608/ENSG00000051382/ENSG00000019549/ENSG00000091583",9,"apoptosis","TEAD1-only"
"GO:0034390","smooth muscle cell apoptotic process","10/2928","31/15151",0.32258064516129,1.66920059933016,1.82542594663544,0.0611601370299254,0.232245783438542,0.184570562672917,"ENSG00000137764/ENSG00000078401/ENSG00000103257/ENSG00000150907/ENSG00000168811/ENSG00000070018/ENSG00000181744/ENSG00000091831/ENSG00000091583/ENSG00000115252",10,"apoptosis","TEAD1-only"
"GO:2000134","negative regulation of G1/S transition of mitotic cell cycle","19/2928","69/15151",0.27536231884058,1.42486833768908,1.73122052114594,0.0616254134684186,0.233034630610927,0.185197475955537,"ENSG00000166483/ENSG00000118762/ENSG00000145632/ENSG00000022267/ENSG00000160310/ENSG00000169372/ENSG00000077684/ENSG00000108691/ENSG00000115170/ENSG00000172716/ENSG00000110092/ENSG00000075711/ENSG00000134982/ENSG00000106462/ENSG00000149311/ENSG00000134371/ENSG00000166164/ENSG00000175215/ENSG00000176390",19,"proliferation","TEAD1-only"
"GO:0071774","response to fibroblast growth factor","28/2928","109/15151",0.256880733944954,1.3292349726776,1.68837675789083,0.0621817422052327,0.234688488756739,0.18651183148025,"ENSG00000137801/ENSG00000118523/ENSG00000187678/ENSG00000185070/ENSG00000137573/ENSG00000140285/ENSG00000138685/ENSG00000108691/ENSG00000138675/ENSG00000026508/ENSG00000173376/ENSG00000041982/ENSG00000124813/ENSG00000258289/ENSG00000152518/ENSG00000021826/ENSG00000156234/ENSG00000171388/ENSG00000182197/ENSG00000001084/ENSG00000115904/ENSG00000156642/ENSG00000113578/ENSG00000125848/ENSG00000114251/ENSG00000070614/ENSG00000196562/ENSG00000169429",28,"proliferation","TEAD1-only"
"GO:0010421","hydrogen peroxide-mediated programmed cell death","5/2928","12/15151",0.416666666666667,2.15605077413479,1.9607484669798,0.063855335139953,0.237371779747639,0.188644298734006,"ENSG00000162733/ENSG00000105976/ENSG00000177425/ENSG00000114861/ENSG00000158828",5,"apoptosis","TEAD1-only"
"GO:0010819","regulation of T cell chemotaxis","5/2928","12/15151",0.416666666666667,2.15605077413479,1.9607484669798,0.063855335139953,0.237371779747639,0.188644298734006,"ENSG00000172939/ENSG00000137845/ENSG00000156234/ENSG00000060237/ENSG00000114251",5,"migration","TEAD1-only"
"GO:0043652","engulfment of apoptotic cell","5/2928","12/15151",0.416666666666667,2.15605077413479,1.9607484669798,0.063855335139953,0.237371779747639,0.188644298734006,"ENSG00000137801/ENSG00000206579/ENSG00000171044/ENSG00000145794/ENSG00000260903",5,"apoptosis","TEAD1-only"
"GO:0071356","cellular response to tumor necrosis factor","47/2928","197/15151",0.238578680203046,1.2345305955452,1.62164907255704,0.0655777930821766,0.242707554384191,0.192884750002413,"ENSG00000137801/ENSG00000124253/ENSG00000162692/ENSG00000146072/ENSG00000196954/ENSG00000197442/ENSG00000130707/ENSG00000183087/ENSG00000170345/ENSG00000130402/ENSG00000110330/ENSG00000078401/ENSG00000108691/ENSG00000114861/ENSG00000096968/ENSG00000026103/ENSG00000148677/ENSG00000168743/ENSG00000207971/ENSG00000012504/ENSG00000205542/ENSG00000086666/ENSG00000112851/ENSG00000164251/ENSG00000152518/ENSG00000169756/ENSG00000127863/ENSG00000151388/ENSG00000114315/ENSG00000176170/ENSG00000182197/ENSG00000035681/ENSG00000125726/ENSG00000120899/ENSG00000124635/ENSG00000109320/ENSG00000104365/ENSG00000082512/ENSG00000116815/ENSG00000127528/ENSG00000092871/ENSG00000078140/ENSG00000204397/ENSG00000131323/ENSG00000169429/ENSG00000136848/ENSG00000137275",47,"apoptosis","TEAD1-only"
"GO:0043616","keratinocyte proliferation","14/2928","48/15151",0.291666666666667,1.50923554189435,1.7294605568501,0.065987820509278,0.243463791629618,0.193485747496689,"ENSG00000184304/ENSG00000152894/ENSG00000140285/ENSG00000156535/ENSG00000062038/ENSG00000134363/ENSG00000134250/ENSG00000140945/ENSG00000207971/ENSG00000096872/ENSG00000119138/ENSG00000112033/ENSG00000137693/ENSG00000019549",14,"proliferation","TEAD1-only"
"GO:1902807","negative regulation of cell cycle G1/S phase transition","20/2928","74/15151",0.27027027027027,1.3985194210604,1.68194128114682,0.066602699075752,0.245426384265442,0.195045460752743,"ENSG00000166483/ENSG00000118762/ENSG00000145632/ENSG00000022267/ENSG00000160310/ENSG00000169372/ENSG00000077684/ENSG00000108691/ENSG00000115170/ENSG00000172716/ENSG00000110092/ENSG00000075711/ENSG00000205542/ENSG00000134982/ENSG00000106462/ENSG00000149311/ENSG00000134371/ENSG00000166164/ENSG00000175215/ENSG00000176390",20,"proliferation","TEAD1-only"
"GO:0002042","cell migration involved in sprouting angiogenesis","17/2928","61/15151",0.278688524590164,1.44207986204425,1.69326127597497,0.0673756103712102,0.247399019755478,0.196613155274271,"ENSG00000137801/ENSG00000126785/ENSG00000048052/ENSG00000133121/ENSG00000137764/ENSG00000099250/ENSG00000128052/ENSG00000145147/ENSG00000145632/ENSG00000166068/ENSG00000135046/ENSG00000165757/ENSG00000138685/ENSG00000102359/ENSG00000061273/ENSG00000100065/ENSG00000253008",17,"migration","TEAD1-only"
"GO:2000648","positive regulation of stem cell proliferation","13/2928","44/15151",0.295454545454545,1.5288360034774,1.71933769528632,0.0683184695502356,0.249573273332281,0.198341079889833,"ENSG00000049130/ENSG00000116132/ENSG00000128052/ENSG00000150630/ENSG00000138685/ENSG00000185630/ENSG00000073712/ENSG00000124813/ENSG00000004487/ENSG00000106799/ENSG00000114251/ENSG00000152661/ENSG00000081237",13,"proliferation","TEAD1-only"
"GO:0000281","mitotic cytokinesis","24/2928","92/15151",0.260869565217391,1.34987526728439,1.64744921989509,0.0685902782605466,0.249670568517407,0.198418402400486,"ENSG00000112984/ENSG00000115306/ENSG00000137807/ENSG00000011426/ENSG00000114346/ENSG00000178996/ENSG00000130340/ENSG00000122966/ENSG00000115163/ENSG00000138190/ENSG00000134982/ENSG00000151150/ENSG00000145715/ENSG00000133026/ENSG00000137804/ENSG00000108389/ENSG00000145703/ENSG00000107816/ENSG00000138311/ENSG00000115561/ENSG00000170248/ENSG00000060237/ENSG00000143878/ENSG00000182473",24,"proliferation","TEAD1-only"
"GO:0030071","regulation of mitotic metaphase/anaphase transition","24/2928","92/15151",0.260869565217391,1.34987526728439,1.64744921989509,0.0685902782605466,0.249670568517407,0.198418402400486,"ENSG00000091436/ENSG00000161888/ENSG00000080986/ENSG00000169679/ENSG00000156970/ENSG00000119408/ENSG00000152253/ENSG00000117724/ENSG00000094804/ENSG00000040275/ENSG00000134982/ENSG00000138411/ENSG00000058729/ENSG00000130024/ENSG00000149311/ENSG00000049618/ENSG00000117713/ENSG00000136861/ENSG00000166164/ENSG00000110987/ENSG00000080503/ENSG00000156831/ENSG00000099956/ENSG00000002822",24,"proliferation","TEAD1-only"
"GO:1904037","positive regulation of epithelial cell apoptotic process","6/2928","16/15151",0.375,1.94044569672131,1.84206711272109,0.0709146935037123,0.254965465464745,0.202626367317636,"ENSG00000136244/ENSG00000153246/ENSG00000151748/ENSG00000096968/ENSG00000106483/ENSG00000148180",6,"apoptosis","TEAD1-only"
"GO:2001224","positive regulation of neuron migration","6/2928","16/15151",0.375,1.94044569672131,1.84206711272109,0.0709146935037123,0.254965465464745,0.202626367317636,"ENSG00000092421/ENSG00000187164/ENSG00000171943/ENSG00000180357/ENSG00000109756/ENSG00000136848",6,"migration","TEAD1-only"
"GO:0050670","regulation of lymphocyte proliferation","46/2928","194/15151",0.237113402061856,1.22694848177567,1.55707254338247,0.0739105337125787,0.260900581015662,0.207343127297269,"ENSG00000131203/ENSG00000115353/ENSG00000162692/ENSG00000049130/ENSG00000111913/ENSG00000146072/ENSG00000136244/ENSG00000150782/ENSG00000163513/ENSG00000124145/ENSG00000177425/ENSG00000135046/ENSG00000104312/ENSG00000101096/ENSG00000081189/ENSG00000096968/ENSG00000197646/ENSG00000197329/ENSG00000075711/ENSG00000185950/ENSG00000117586/ENSG00000150455/ENSG00000125347/ENSG00000138814/ENSG00000171867/ENSG00000114315/ENSG00000125726/ENSG00000175505/ENSG00000113494/ENSG00000071051/ENSG00000115904/ENSG00000149311/ENSG00000136869/ENSG00000168811/ENSG00000164690/ENSG00000127666/ENSG00000134215/ENSG00000114423/ENSG00000128340/ENSG00000096996/ENSG00000109743/ENSG00000002822/ENSG00000158092/ENSG00000189403/ENSG00000115008/ENSG00000081237",46,"proliferation","TEAD1-only"
"GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","10/2928","32/15151",0.3125,1.61703808060109,1.71012702351611,0.0741416794415457,0.260900581015662,0.207343127297269,"ENSG00000112319/ENSG00000137764/ENSG00000064655/ENSG00000006210/ENSG00000126709/ENSG00000171552/ENSG00000158161/ENSG00000019549/ENSG00000115008/ENSG00000137275",10,"apoptosis","TEAD1-only"
"GO:0033688","regulation of osteoblast proliferation","9/2928","28/15151",0.321428571428571,1.66323916861827,1.71922672108232,0.0752198584202092,0.260900581015662,0.207343127297269,"ENSG00000259207/ENSG00000142871/ENSG00000186575/ENSG00000166949/ENSG00000162337/ENSG00000140443/ENSG00000113389/ENSG00000138448/ENSG00000164932",9,"proliferation","TEAD1-only"
"GO:0042059","negative regulation of epidermal growth factor receptor signaling pathway","9/2928","28/15151",0.321428571428571,1.66323916861827,1.71922672108232,0.0752198584202092,0.260900581015662,0.207343127297269,"ENSG00000146648/ENSG00000108861/ENSG00000265491/ENSG00000116285/ENSG00000149177/ENSG00000070159/ENSG00000114423/ENSG00000142273/ENSG00000136848",9,"proliferation","TEAD1-only"
"GO:0033598","mammary gland epithelial cell proliferation","8/2928","24/15151",0.333333333333333,1.72484061930783,1.73930076068188,0.0754310398982422,0.260900581015662,0.207343127297269,"ENSG00000142627/ENSG00000110092/ENSG00000115310/ENSG00000183779/ENSG00000114251/ENSG00000166167/ENSG00000091831/ENSG00000124782",8,"proliferation","TEAD1-only"
"GO:0060561","apoptotic process involved in morphogenesis","8/2928","24/15151",0.333333333333333,1.72484061930783,1.73930076068188,0.0754310398982422,0.260900581015662,0.207343127297269,"ENSG00000142871/ENSG00000125618/ENSG00000109846/ENSG00000153094/ENSG00000137713/ENSG00000092969/ENSG00000162337/ENSG00000275410",8,"apoptosis","TEAD1-only"
"GO:0051402","neuron apoptotic process","64/2928","280/15151",0.228571428571429,1.18274785323966,1.51065105923947,0.0777935751813965,0.267508644929404,0.212594693360947,"ENSG00000106278/ENSG00000146072/ENSG00000163359/ENSG00000196954/ENSG00000099250/ENSG00000197442/ENSG00000128052/ENSG00000107984/ENSG00000167601/ENSG00000114023/ENSG00000157240/ENSG00000124479/ENSG00000109654/ENSG00000151090/ENSG00000109501/ENSG00000138685/ENSG00000134259/ENSG00000108691/ENSG00000081189/ENSG00000064393/ENSG00000096968/ENSG00000154188/ENSG00000091592/ENSG00000003402/ENSG00000026103/ENSG00000006210/ENSG00000173376/ENSG00000110092/ENSG00000122966/ENSG00000141337/ENSG00000197381/ENSG00000181104/ENSG00000158828/ENSG00000140557/ENSG00000153094/ENSG00000145715/ENSG00000171867/ENSG00000164830/ENSG00000132821/ENSG00000155957/ENSG00000092969/ENSG00000175505/ENSG00000001084/ENSG00000149311/ENSG00000120899/ENSG00000125247/ENSG00000158445/ENSG00000171552/ENSG00000135766/ENSG00000120868/ENSG00000154153/ENSG00000277586/ENSG00000135926/ENSG00000082701/ENSG00000152223/ENSG00000170315/ENSG00000142156/ENSG00000102468/ENSG00000186318/ENSG00000142273/ENSG00000137275/ENSG00000124155/ENSG00000135250/ENSG00000165806",64,"apoptosis","TEAD1-only"
"GO:0044772","mitotic cell cycle phase transition","94/2928","425/15151",0.221176470588235,1.1444824815172,1.4786664047124,0.0799592033777506,0.273367166718387,0.217250582682228,"ENSG00000162733/ENSG00000147862/ENSG00000171848/ENSG00000150457/ENSG00000166483/ENSG00000091436/ENSG00000105810/ENSG00000172201/ENSG00000161888/ENSG00000060982/ENSG00000182621/ENSG00000080986/ENSG00000011426/ENSG00000104320/ENSG00000118762/ENSG00000146648/ENSG00000145632/ENSG00000169679/ENSG00000156970/ENSG00000022267/ENSG00000170312/ENSG00000138376/ENSG00000140534/ENSG00000135046/ENSG00000137331/ENSG00000013810/ENSG00000153107/ENSG00000160310/ENSG00000169372/ENSG00000077684/ENSG00000119408/ENSG00000108691/ENSG00000152253/ENSG00000117724/ENSG00000104884/ENSG00000094804/ENSG00000185630/ENSG00000115170/ENSG00000134480/ENSG00000165304/ENSG00000172716/ENSG00000110092/ENSG00000137710/ENSG00000075711/ENSG00000058091/ENSG00000198887/ENSG00000163781/ENSG00000040275/ENSG00000118816/ENSG00000165730/ENSG00000134982/ENSG00000106462/ENSG00000111907/ENSG00000170836/ENSG00000138411/ENSG00000152518/ENSG00000136997/ENSG00000058729/ENSG00000138814/ENSG00000143420/ENSG00000158290/ENSG00000130024/ENSG00000143971/ENSG00000100526/ENSG00000121774/ENSG00000149311/ENSG00000138764/ENSG00000004897/ENSG00000174672/ENSG00000101773/ENSG00000134371/ENSG00000070808/ENSG00000049618/ENSG00000081377/ENSG00000117713/ENSG00000136861/ENSG00000166164/ENSG00000110987/ENSG00000175215/ENSG00000135083/ENSG00000085563/ENSG00000151491/ENSG00000137210/ENSG00000080503/ENSG00000176390/ENSG00000207725/ENSG00000183580/ENSG00000156831/ENSG00000057935/ENSG00000099956/ENSG00000002822/ENSG00000113328/ENSG00000141564/ENSG00000163161",94,"proliferation","TEAD1-only"
"GO:2000045","regulation of G1/S transition of mitotic cell cycle","38/2928","158/15151",0.240506329113924,1.24450525696894,1.5120822689886,0.0817314058462928,0.277661572788956,0.22066343665553,"ENSG00000162733/ENSG00000171848/ENSG00000166483/ENSG00000182621/ENSG00000118762/ENSG00000146648/ENSG00000145632/ENSG00000022267/ENSG00000135046/ENSG00000160310/ENSG00000169372/ENSG00000077684/ENSG00000108691/ENSG00000094804/ENSG00000115170/ENSG00000134480/ENSG00000172716/ENSG00000110092/ENSG00000137710/ENSG00000075711/ENSG00000165730/ENSG00000134982/ENSG00000106462/ENSG00000158290/ENSG00000130024/ENSG00000149311/ENSG00000134371/ENSG00000049618/ENSG00000117713/ENSG00000166164/ENSG00000110987/ENSG00000175215/ENSG00000137210/ENSG00000080503/ENSG00000176390/ENSG00000207725/ENSG00000099956/ENSG00000141564",38,"proliferation","TEAD1-only"
"GO:0030890","positive regulation of B cell proliferation","12/2928","41/15151",0.292682926829268,1.51449420231907,1.6145188805231,0.0828864408370951,0.280138182109611,0.222631649679967,"ENSG00000101096/ENSG00000081189/ENSG00000197329/ENSG00000185950/ENSG00000150455/ENSG00000175505/ENSG00000113494/ENSG00000136869/ENSG00000127666/ENSG00000134215/ENSG00000109743/ENSG00000081237",12,"proliferation","TEAD1-only"
"GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","12/2928","41/15151",0.292682926829268,1.51449420231907,1.6145188805231,0.0828864408370951,0.280138182109611,0.222631649679967,"ENSG00000112319/ENSG00000137764/ENSG00000064655/ENSG00000006210/ENSG00000126709/ENSG00000186153/ENSG00000137713/ENSG00000171552/ENSG00000158161/ENSG00000019549/ENSG00000115008/ENSG00000137275",12,"apoptosis","TEAD1-only"
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","24/2928","94/15151",0.25531914893617,1.32115451691664,1.52866274987366,0.0842822771345187,0.284044713030798,0.225736251191122,"ENSG00000091436/ENSG00000161888/ENSG00000080986/ENSG00000169679/ENSG00000156970/ENSG00000119408/ENSG00000152253/ENSG00000117724/ENSG00000094804/ENSG00000040275/ENSG00000134982/ENSG00000138411/ENSG00000058729/ENSG00000130024/ENSG00000149311/ENSG00000049618/ENSG00000117713/ENSG00000136861/ENSG00000166164/ENSG00000110987/ENSG00000080503/ENSG00000156831/ENSG00000099956/ENSG00000002822",24,"proliferation","TEAD1-only"
"GO:0032760","positive regulation of tumor necrosis factor production","22/2928","85/15151",0.258823529411765,1.33928801028608,1.53526002139714,0.0844377005819301,0.284244773631321,0.22589524351839,"ENSG00000137801/ENSG00000181722/ENSG00000136244/ENSG00000104312/ENSG00000096968/ENSG00000150455/ENSG00000149177/ENSG00000154589/ENSG00000107201/ENSG00000124198/ENSG00000120949/ENSG00000168610/ENSG00000135218/ENSG00000136869/ENSG00000127666/ENSG00000196843/ENSG00000114251/ENSG00000185917/ENSG00000189403/ENSG00000115008/ENSG00000137275/ENSG00000081237",22,"apoptosis","TEAD1-only"
"GO:0060044","negative regulation of cardiac muscle cell proliferation","5/2928","13/15151",0.384615384615385,1.99020071458596,1.74808927314079,0.0877831776481985,0.290711161344174,0.23103421655356,"ENSG00000164442/ENSG00000151748/ENSG00000082482/ENSG00000144560/ENSG00000008083",5,"proliferation","TEAD1-only"
"GO:0097468","programmed cell death in response to reactive oxygen species","5/2928","13/15151",0.384615384615385,1.99020071458596,1.74808927314079,0.0877831776481985,0.290711161344174,0.23103421655356,"ENSG00000162733/ENSG00000105976/ENSG00000177425/ENSG00000114861/ENSG00000158828",5,"apoptosis","TEAD1-only"
"GO:0007405","neuroblast proliferation","19/2928","72/15151",0.263888888888889,1.3654988236187,1.5214893187119,0.0884341768529114,0.292006528950934,0.232063672178149,"ENSG00000038427/ENSG00000172201/ENSG00000116641/ENSG00000104320/ENSG00000150630/ENSG00000064309/ENSG00000196576/ENSG00000149295/ENSG00000138685/ENSG00000006210/ENSG00000129682/ENSG00000004487/ENSG00000133961/ENSG00000072864/ENSG00000134532/ENSG00000084733/ENSG00000164690/ENSG00000007168/ENSG00000106571",19,"proliferation","TEAD1-only"
"GO:0071604","transforming growth factor beta production","10/2928","33/15151",0.303030303030303,1.56803692664348,1.59878223966096,0.0887170900732983,0.292006528950934,0.232063672178149,"ENSG00000137801/ENSG00000115414/ENSG00000104341/ENSG00000077942/ENSG00000006210/ENSG00000166949/ENSG00000092969/ENSG00000138448/ENSG00000141646/ENSG00000107779",10,"proliferation","TEAD1-only"
"GO:0030511","positive regulation of transforming growth factor beta receptor signaling pathway","9/2928","29/15151",0.310344827586207,1.60588609383833,1.59841046252014,0.0911397331655443,0.296593412470885,0.235708964073907,"ENSG00000137801/ENSG00000169554/ENSG00000164442/ENSG00000064393/ENSG00000168743/ENSG00000118046/ENSG00000102804/ENSG00000141646/ENSG00000101220",9,"proliferation","TEAD1-only"
"GO:1903846","positive regulation of cellular response to transforming growth factor beta stimulus","9/2928","29/15151",0.310344827586207,1.60588609383833,1.59841046252014,0.0911397331655443,0.296593412470885,0.235708964073907,"ENSG00000137801/ENSG00000169554/ENSG00000164442/ENSG00000064393/ENSG00000168743/ENSG00000118046/ENSG00000102804/ENSG00000141646/ENSG00000101220",9,"proliferation","TEAD1-only"
"GO:0008356","asymmetric cell division","6/2928","17/15151",0.352941176470588,1.82630183220829,1.66835803904641,0.0923377619589378,0.296593412470885,0.235708964073907,"ENSG00000116641/ENSG00000129682/ENSG00000134532/ENSG00000084733/ENSG00000109906/ENSG00000244405",6,"proliferation","TEAD1-only"
"GO:1903975","regulation of glial cell migration","6/2928","17/15151",0.352941176470588,1.82630183220829,1.66835803904641,0.0923377619589378,0.296593412470885,0.235708964073907,"ENSG00000156299/ENSG00000184371/ENSG00000006210/ENSG00000133818/ENSG00000135124/ENSG00000207725",6,"migration","TEAD1-only"
"GO:1904754","positive regulation of vascular associated smooth muscle cell migration","6/2928","17/15151",0.352941176470588,1.82630183220829,1.66835803904641,0.0923377619589378,0.296593412470885,0.235708964073907,"ENSG00000115461/ENSG00000162733/ENSG00000116641/ENSG00000083857/ENSG00000128512/ENSG00000147459",6,"migration","TEAD1-only"
"GO:2000291","regulation of myoblast proliferation","6/2928","17/15151",0.352941176470588,1.82630183220829,1.66835803904641,0.0923377619589378,0.296593412470885,0.235708964073907,"ENSG00000140285/ENSG00000134138/ENSG00000112033/ENSG00000180357/ENSG00000145794/ENSG00000207935",6,"proliferation","TEAD1-only"
"GO:0051450","myoblast proliferation","8/2928","25/15151",0.32,1.65584699453552,1.60625109129528,0.0929044827316412,0.296593412470885,0.235708964073907,"ENSG00000168874/ENSG00000140285/ENSG00000170345/ENSG00000134138/ENSG00000112033/ENSG00000180357/ENSG00000145794/ENSG00000207935",8,"proliferation","TEAD1-only"
"GO:0055022","negative regulation of cardiac muscle tissue growth","8/2928","25/15151",0.32,1.65584699453552,1.60625109129528,0.0929044827316412,0.296593412470885,0.235708964073907,"ENSG00000164442/ENSG00000164530/ENSG00000151748/ENSG00000114861/ENSG00000082482/ENSG00000144560/ENSG00000117152/ENSG00000008083",8,"proliferation","TEAD1-only"
"GO:0061117","negative regulation of heart growth","8/2928","25/15151",0.32,1.65584699453552,1.60625109129528,0.0929044827316412,0.296593412470885,0.235708964073907,"ENSG00000164442/ENSG00000164530/ENSG00000151748/ENSG00000114861/ENSG00000082482/ENSG00000144560/ENSG00000117152/ENSG00000008083",8,"proliferation","TEAD1-only"
"GO:0040037","negative regulation of fibroblast growth factor receptor signaling pathway","7/2928","21/15151",0.333333333333333,1.72484061930783,1.62680557799445,0.0935629384505854,0.296593412470885,0.235708964073907,"ENSG00000137801/ENSG00000187678/ENSG00000137573/ENSG00000138685/ENSG00000171388/ENSG00000114251/ENSG00000196562",7,"proliferation","TEAD1-only"
"GO:0010762","regulation of fibroblast migration","11/2928","38/15151",0.289473684210526,1.49788790624101,1.50401089126776,0.100727973832676,0.315067732104533,0.250390890778011,"ENSG00000137801/ENSG00000162733/ENSG00000259207/ENSG00000169554/ENSG00000124145/ENSG00000138685/ENSG00000169398/ENSG00000120063/ENSG00000110880/ENSG00000092871/ENSG00000171132",11,"migration","TEAD1-only"
"GO:0001938","positive regulation of endothelial cell proliferation","22/2928","87/15151",0.252873563218391,1.30849978016456,1.41236607876247,0.103423069873705,0.321966190169693,0.255873239123849,"ENSG00000259207/ENSG00000184304/ENSG00000107562/ENSG00000112902/ENSG00000099250/ENSG00000128052/ENSG00000140285/ENSG00000165757/ENSG00000142798/ENSG00000171951/ENSG00000138685/ENSG00000171608/ENSG00000140945/ENSG00000171388/ENSG00000168610/ENSG00000118257/ENSG00000106799/ENSG00000114251/ENSG00000185591/ENSG00000105971/ENSG00000189403/ENSG00000141564",22,"proliferation","TEAD1-only"
"GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","22/2928","87/15151",0.252873563218391,1.30849978016456,1.41236607876247,0.103423069873705,0.321966190169693,0.255873239123849,"ENSG00000137801/ENSG00000181722/ENSG00000136244/ENSG00000104312/ENSG00000096968/ENSG00000150455/ENSG00000149177/ENSG00000154589/ENSG00000107201/ENSG00000124198/ENSG00000120949/ENSG00000168610/ENSG00000135218/ENSG00000136869/ENSG00000127666/ENSG00000196843/ENSG00000114251/ENSG00000185917/ENSG00000189403/ENSG00000115008/ENSG00000137275/ENSG00000081237",22,"apoptosis","TEAD1-only"
