"chr","start","end","Category","TES_Methylation","GFP_Methylation","Methylation_Diff"
"chr10",62073047,62073821,"Shared",5.29272723782447,0,5.29272723782447
"chr10",62093886,62094417,"Shared",0,0,0
"chr10",62095355,62095963,"Shared",0,14.7932560549581,-14.7932560549581
"chr10",62242921,62243660,"Shared",3.82768775321342,0,3.82768775321342
"chr10",62915689,62916655,"Shared",4.33947360996377,5.33389621091604,-0.994422600952274
"chr10",62995501,62996094,"Shared",1.83675551494765,0,1.83675551494765
"chr10",63115730,63116207,"Shared",4.12604928116419,0,4.12604928116419
"chr10",63123927,63124364,"Shared",14.7539964092377,0,14.7539964092377
"chr10",63629549,63629963,"Shared",0,0,0
"chr10",68153565,68153967,"Shared",6.76819339875252,10.2389630490438,-3.47076965029127
"chr10",69468664,69469011,"Shared",4.82331023819145,0,4.82331023819145
"chr10",70664687,70665245,"Shared",0,0,0
"chr10",70804334,70804880,"Shared",0.901394678426181,12.9916199121004,-12.0902252336743
"chr10",71981135,71981898,"Shared",1.92237953865091,0,1.92237953865091
"chr10",71985735,71986176,"Shared",10.7280234772695,0,10.7280234772695
"chr10",72125000,72125330,"Shared",4.12021441041883,8.31077967525609,-4.19056526483726
"chr10",72171016,72171510,"Shared",2.11933328647806,0,2.11933328647806
"chr10",73892622,73893350,"Shared",3.1515270908183,0,3.1515270908183
"chr10",73906574,73907265,"Shared",2.88039444498933,0,2.88039444498933
"chr10",74008004,74008606,"Shared",12.3696036014589,15.4346911808349,-3.06508757937607
"chr10",74034742,74035843,"Shared",3.99826582893053,0,3.99826582893053
"chr10",74039675,74040216,"Shared",11.8455509594006,23.2622991188866,-11.416748159486
"chr10",74040398,74041008,"Shared",4.58431187706181,0,4.58431187706181
"chr10",74071177,74071510,"Shared",2.82683526684424,0,2.82683526684424
"chr10",74924368,74924796,"Shared",4.89076912264168,0,4.89076912264168
"chr10",76071491,76072312,"Shared",2.42485761062362,0,2.42485761062362
"chr10",76103322,76103805,"Shared",0,0,0
"chr10",76150204,76151042,"Shared",2.12564834394671,3.8252039148924,-1.69955557094569
"chr10",76376424,76377126,"Shared",0,0,0
"chr10",76543679,76544136,"Shared",2.42797854894113,0,2.42797854894113
"chr10",76558732,76559555,"Shared",0,0,0
"chr10",77159686,77161055,"Shared",4.47960320354378,0,4.47960320354378
"chr10",77477876,77478766,"Shared",8.54795977831154,0.668935371167732,7.87902440714381
"chr10",77493813,77494634,"Shared",2.14408462413036,0,2.14408462413036
"chr10",77496926,77497438,"Shared",0.920236821760211,1.69806671142578,-0.77782988966557
"chr10",77944499,77944945,"Shared",7.97948986625245,8.2054230350776,-0.225933168825154
"chr10",80154972,80155824,"Shared",4.04622079507128,0,4.04622079507128
"chr10",83542766,83543410,"Shared",2.6023441285126,6.93048157802848,-4.32813744951588
"chr10",83611949,83612608,"Shared",3.30615992690578,0,3.30615992690578
"chr10",84308248,84309080,"Shared",2.14095913634008,0,2.14095913634008
"chr10",84424751,84425126,"Shared",9.48624468864279,0,9.48624468864279
"chr10",84826390,84827003,"Shared",0,0,0
"chr10",86779091,86779745,"Shared",0.560571743331793,8.39959716796875,-7.83902542463696
"chr10",87671202,87671857,"Shared",1.07145866533605,0,1.07145866533605
"chr10",88119141,88119765,"Shared",6.0426240234375,0,6.0426240234375
"chr10",88200451,88200919,"Shared",4.24996365870494,0,4.24996365870494
"chr10",88417494,88417941,"Shared",0,5.47512804610389,-5.47512804610389
"chr10",89314410,89315037,"Shared",1.85424788894167,0.40153329083874,1.45271459810293
"chr10",89327699,89328439,"Shared",1.84047364352042,0,1.84047364352042
"chr10",89351237,89352632,"Shared",0.751482791408768,4.79497061349601,-4.04348782208724
"chr10",89374086,89374699,"Shared",3.4171660482301,1.45607837714279,1.96108767108731
"chr10",89653086,89653641,"Shared",9.9057616775842,16.6981917662586,-6.79243008867442
"chr10",90227127,90227569,"Shared",0,0,0
"chr10",90947116,90947833,"Shared",7.93375361663053,6.38548763349528,1.54826598313525
"chr10",91414789,91415267,"Shared",5.6067118475482,19.8131741581481,-14.2064623105999
"chr10",91975149,91975629,"Shared",0,0,0
"chr10",92712406,92713129,"Shared",2.59369510840316,0,2.59369510840316
"chr10",92815995,92816634,"Shared",0,0.214911568164825,-0.214911568164825
"chr10",92822138,92822803,"Shared",3.40238866720114,4.81883796485695,-1.41644929765581
"chr10",93383563,93384394,"Shared",0,3.58185946941376,-3.58185946941376
"chr10",93458698,93459278,"Shared",3.79181919327701,0,3.79181919327701
"chr10",93746971,93747280,"Shared",11.5058935842206,0,11.5058935842206
"chr10",93991653,93992292,"Shared",10.1956348896027,0,10.1956348896027
"chr10",93999433,93999859,"Shared",4.88910832282252,0,4.88910832282252
"chr10",94125913,94126203,"Shared",0,0,0
"chr10",95229420,95230305,"Shared",1.42086227106994,2.84608246779603,-1.42522019672609
"chr10",95415140,95415744,"Shared",0.762959983132102,0,0.762959983132102
"chr10",95813905,95814489,"Shared",7.87250803107889,0,7.87250803107889
"chr10",96509147,96509572,"Shared",7.63404702916392,11.3005143823758,-3.66646735321188
"chr10",96814346,96814835,"Shared",0,0,0
"chr10",97475993,97476460,"Shared",4.43837297879733,3.42878855191744,1.00958442687988
"chr10",98268945,98269882,"Shared",0,0,0
"chr10",99395729,99396292,"Shared",0,0,0
"chr10",99666939,99667468,"Shared",4.19627990722656,0,4.19627990722656
"chr10",99788646,99788998,"Shared",4.39836704156892,0,4.39836704156892
"chr10",104090618,104091113,"Shared",3.65905455620058,0,3.65905455620058
"chr10",104351150,104351530,"Shared",0,0,0
"chr10",104440157,104440603,"Shared",3.21527039871387,29.8985454721472,-26.6832750734334
"chr10",104480037,104480480,"Shared",0,7.95108264201396,-7.95108264201396
"chr10",110326387,110327100,"Shared",0,7.06338674080472,-7.06338674080472
"chr10",110629641,110630277,"Shared",2.75030904437534,4.21051235588229,-1.46020331150696
"chr10",112583366,112583802,"Shared",1.56040156733253,14.2684357422713,-12.7080341749388
"chr10",112732258,112733011,"Shared",3.10268706668277,0,3.10268706668277
"chr10",112811720,112812725,"Shared",6.67400185677925,0,6.67400185677925
"chr10",112815678,112816033,"Shared",3.80139605918627,15.840687655331,-12.0392915961448
"chr10",112959390,112959781,"Shared",7.81450059462567,18.1870742038805,-10.3725736092548
"chr10",113027609,113028123,"Shared",6.72218633855431,0,6.72218633855431
"chr10",113042191,113042875,"Shared",0,13.8882173969798,-13.8882173969798
"chr10",113053747,113054347,"Shared",2.6183110901996,0,2.6183110901996
"chr10",113087182,113087643,"Shared",0,8.8817710133342,-8.8817710133342
"chr10",113751157,113751700,"Shared",3.54832492155187,3.96111517793992,-0.412790256388047
"chr10",114505096,114505696,"Shared",0,0,0
"chr10",114623870,114624171,"Shared",0,0,0
"chr10",114633166,114633614,"Shared",0,0,0
"chr10",114634580,114635104,"Shared",2.27798052106585,0,2.27798052106585
"chr10",114638764,114639597,"Shared",3.19499774630979,0,3.19499774630979
"chr10",114683174,114683485,"Shared",0,0,0
"chr10",114758359,114758685,"Shared",0,0,0
"chr10",114779922,114780380,"Shared",11.1534851506385,0,11.1534851506385
"chr10",116113960,116114465,"Shared",0,0,0
"chr10",116254646,116255797,"Shared",3.0688827501403,0,3.0688827501403
"chr10",117980238,117980717,"Shared",2.6226749420166,0,2.6226749420166
"chr10",126147558,126149147,"Shared",2.59298428229566,5.56518102681862,-2.97219674452296
"chr10",126397689,126398399,"Shared",0,0,0
"chr11",1827094,1827537,"Shared",0,0,0
"chr11",5684673,5685188,"Shared",0,0,0
"chr11",7595065,7595690,"Shared",1.44121434513372,0.219717897165317,1.22149644796841
"chr11",7668548,7669499,"Shared",1.42153389714345,0,1.42153389714345
"chr11",7905956,7906660,"Shared",0,0,0
"chr11",8766412,8767305,"Shared",2.52293115227548,3.84629204769263,-1.32336089541715
"chr11",9613062,9613606,"Shared",3.27232836802071,0,3.27232836802071
"chr11",9688569,9689650,"Shared",3.80069714332905,4.66105187886744,-0.86035473553839
"chr11",9774585,9775402,"Shared",0,0,0
"chr11",9905763,9906641,"Shared",4.41588044844661,0,4.41588044844661
"chr11",11973493,11973790,"Shared",0,8.46184250492378,-8.46184250492378
"chr11",11977094,11977717,"Shared",0,5.51055302986732,-5.51055302986732
"chr11",12044134,12044665,"Shared",0,0,0
"chr11",12164131,12164655,"Shared",4.79574090866815,0,4.79574090866815
"chr11",12182684,12183458,"Shared",1.31302951935799,1.30148814539756,0.0115413739604335
"chr11",12450374,12450797,"Shared",0,0,0
"chr11",12625572,12626216,"Shared",5.52998127308927,0,5.52998127308927
"chr11",12674116,12674715,"Shared",0,0,0
"chr11",12693573,12694318,"Shared",1.96876403154061,0,1.96876403154061
"chr11",12756352,12756755,"Shared",0,0,0
"chr11",12900575,12900891,"Shared",5.72519243402812,2.24176945972142,3.4834229743067
"chr11",13118173,13118641,"Shared",0.849992731740988,0,0.849992731740988
"chr11",13135150,13135774,"Shared",1.17495837402344,0,1.17495837402344
"chr11",13183154,13183685,"Shared",1.51839075590435,0,1.51839075590435
"chr11",13216078,13216679,"Shared",3.13675408347501,0,3.13675408347501
"chr11",14422289,14422770,"Shared",7.66124146014328,0,7.66124146014328
"chr11",16356315,16357467,"Shared",0.727888969163324,0,0.727888969163324
"chr11",16981623,16982632,"Shared",0,0,0
"chr11",19079617,19080274,"Shared",0,5.57420075483235,-5.57420075483235
"chr11",19769591,19770114,"Shared",0,0,0
"chr11",19934961,19935823,"Shared",0,0,0
"chr11",27213217,27213699,"Shared",0,0.664460887079654,-0.664460887079654
"chr11",27451428,27452082,"Shared",1.76179690761421,0,1.76179690761421
"chr11",28701815,28702798,"Shared",0,1.30461222951005,-1.30461222951005
"chr11",28787493,28788448,"Shared",1.64603029833678,3.5488883780635,-1.90285807972673
"chr11",28835956,28836908,"Shared",0,0,0
"chr11",29009306,29009829,"Shared",12.5928277168565,0,12.5928277168565
"chr11",32567314,32567743,"Shared",2.12253692981809,0,2.12253692981809
"chr11",33692115,33692874,"Shared",2.48463941875257,0,2.48463941875257
"chr11",34302418,34302848,"Shared",0,7.44627861854925,-7.44627861854925
"chr11",34371185,34372025,"Shared",0.997926256177542,9.26768871039755,-8.26976245422001
"chr11",34424823,34425442,"Shared",9.47545156171245,14.7896132930633,-5.31416173135081
"chr11",34546574,34546907,"Shared",0,0,0
"chr11",34632162,34633073,"Shared",2.41562165712055,0.377038165142662,2.03858349197789
"chr11",34633761,34634529,"Shared",5.18395055565009,0,5.18395055565009
"chr11",34639731,34640544,"Shared",0,0,0
"chr11",34654874,34655661,"Shared",1.46443778488237,0,1.46443778488237
"chr11",34656067,34656527,"Shared",1.0012815396853,0,1.0012815396853
"chr11",34772936,34774289,"Shared",3.44781869975644,10.6662232696218,-7.21840456986533
"chr11",34792086,34793445,"Shared",1.58131871503942,0,1.58131871503942
"chr11",34804215,34804715,"Shared",10.7838154410174,7.54978762415355,3.23402781686383
"chr11",34988637,34989105,"Shared",4.24996365870494,15.3477925542575,-11.0978288955526
"chr11",35009230,35010307,"Shared",1.81981526588907,0,1.81981526588907
"chr11",35082219,35082788,"Shared",5.70546829491331,0,5.70546829491331
"chr11",35083482,35084194,"Shared",7.04774921304882,13.4714197584155,-6.42367054536667
"chr11",35151626,35152212,"Shared",3.75306124581592,0,3.75306124581592
"chr11",35166282,35167067,"Shared",0,1.66242027282715,-1.66242027282715
"chr11",35174759,35175216,"Shared",16.0337794607904,0,16.0337794607904
"chr11",35214417,35215196,"Shared",4.03488452617939,0,4.03488452617939
"chr11",35336946,35337516,"Shared",0,13.2484889656775,-13.2484889656775
"chr11",35363958,35364621,"Shared",0,0,0
"chr11",35387260,35387814,"Shared",1.20973835163288,6.77390936774176,-5.56417101610888
"chr11",35530079,35530723,"Shared",0,1.88366935197697,-1.88366935197697
"chr11",35919201,35919632,"Shared",5.63388054459183,0,5.63388054459183
"chr11",36109825,36110469,"Shared",2.14692529486131,4.47815732734148,-2.33123203248017
"chr11",36149785,36150209,"Shared",0,0,0
"chr11",36249227,36249616,"Shared",4.1424814468775,0,4.1424814468775
"chr11",37503981,37504614,"Shared",2.48202675900625,0,2.48202675900625
"chr11",37511385,37511927,"Shared",4.55949382184838,5.78374656129279,-1.2242527394444
"chr11",37786147,37786886,"Shared",4.25297835066512,0,4.25297835066512
"chr11",38593713,38594077,"Shared",0.776024366404912,6.09210509208784,-5.31608072568293
"chr11",38836058,38836466,"Shared",0,0,0
"chr11",45037324,45037857,"Shared",0,0,0
"chr11",45089200,45089860,"Shared",1.90451433005744,0,1.90451433005744
"chr11",45265034,45265455,"Shared",8.07932333923629,0,8.07932333923629
"chr11",46948321,46948873,"Shared",1.89705239928868,5.09880610184902,-3.20175370256034
"chr11",47104136,47104954,"Shared",0,8.22909252460186,-8.22909252460186
"chr11",47858229,47858648,"Shared",2.94738707769485,0,2.94738707769485
"chr11",47869694,47870214,"Shared",4.36944692835012,17.1599255962701,-12.79047866792
"chr11",47974290,47974711,"Shared",0,0,0
"chr11",48081310,48081842,"Shared",2.75553089592739,0,2.75553089592739
"chr11",57293050,57293599,"Shared",4.95923989035866,0,4.95923989035866
"chr11",57294565,57295129,"Shared",0,0,0
"chr11",57778293,57778928,"Shared",4.12370273901981,0,4.12370273901981
"chr11",57779435,57779662,"Shared",2.11654469004849,0,2.11654469004849
"chr11",58334804,58335246,"Shared",3.86000916974001,0,3.86000916974001
"chr11",59195511,59195985,"Shared",5.30053903680099,19.5456603602359,-14.2451213234349
"chr11",59615779,59616387,"Shared",7.56226140916445,0,7.56226140916445
"chr11",60111781,60112241,"Shared",0,12.481342845263,-12.481342845263
"chr11",60777475,60777894,"Shared",3.09725421723865,1.8557443346296,1.24150988260905
"chr11",65481322,65481859,"Shared",0,0,0
"chr11",70233276,70233949,"Shared",1.97672996181409,0,1.97672996181409
"chr11",71177874,71178587,"Shared",2.20392852270303,0,2.20392852270303
"chr11",71286664,71287636,"Shared",1.94072554804928,0,1.94072554804928
"chr11",73538448,73538862,"Shared",0,7.7333640592644,-7.7333640592644
"chr11",74138571,74138896,"Shared",0,0,0
"chr11",74141256,74141697,"Shared",0,1.40032876994275,-1.40032876994275
"chr11",74318223,74318703,"Shared",5.01634292443924,0,5.01634292443924
"chr11",74754695,74755293,"Shared",0,0,0
"chr11",77346841,77347309,"Shared",9.59595365869973,16.6186059817576,-7.02265232305791
"chr11",77602203,77602876,"Shared",4.20250584180702,7.07443816867002,-2.871932326863
"chr11",83051831,83052261,"Shared",2.67744077607263,0,2.67744077607263
"chr11",83285759,83286645,"Shared",0,3.66989164126632,-3.66989164126632
"chr11",85759957,85760165,"Shared",0.451752621591376,0,0.451752621591376
"chr11",85827825,85828372,"Shared",4.51787450191748,0,4.51787450191748
"chr11",86041816,86042240,"Shared",0.740519983628217,6.20293781056124,-5.46241782693302
"chr11",86101656,86102328,"Shared",4.05286695415162,0,4.05286695415162
"chr11",86151611,86152558,"Shared",3.65181854505579,0,3.65181854505579
"chr11",86174036,86174626,"Shared",3.7276598160642,0,3.7276598160642
"chr11",86467182,86467737,"Shared",0,0,0
"chr11",86483954,86484681,"Shared",0,0,0
"chr11",86588580,86589041,"Shared",0,0,0
"chr11",86617550,86618031,"Shared",1.52354560947023,0,1.52354560947023
"chr11",86695972,86696548,"Shared",0,0,0
"chr11",86735484,86736526,"Shared",0.362095102253491,4.39576234022014,-4.03366723796665
"chr11",88402120,88402642,"Shared",6.81993692372543,7.45136348512843,-0.631426561403001
"chr11",88411021,88411768,"Shared",4.43189618931735,15.2009001951167,-10.7690040057993
"chr11",88554993,88555678,"Shared",3.02792792139526,0,3.02792792139526
"chr11",91982040,91982367,"Shared",5.437252928571,0,5.437252928571
"chr11",92424114,92424596,"Shared",4.34397505924075,4.08168830634644,0.262286752894305
"chr11",93939430,93939881,"Shared",0,7.20175660394989,-7.20175660394989
"chr11",94790234,94791535,"Shared",1.86125188965219,7.92300712128389,-6.0617552316317
"chr11",94794269,94794985,"Shared",2.26786396659734,0,2.26786396659734
"chr11",95149582,95150015,"Shared",2.87648219446982,0,2.87648219446982
"chr11",95231226,95231608,"Shared",0,0,0
"chr11",95453652,95454411,"Shared",0.289874598854466,0,0.289874598854466
"chr11",95459409,95460522,"Shared",6.17762393369281,2.3870499643432,3.79057396934961
"chr11",95485274,95486335,"Shared",3.65495189659564,5.0078577591201,-1.35290586252446
"chr11",95536040,95536562,"Shared",0,11.3962067700709,-11.3962067700709
"chr11",95563890,95564584,"Shared",5.49440680853754,2.0120258084304,3.48238100010714
"chr11",95715762,95716136,"Shared",5.59503987630208,2.81199847412109,2.78304140218099
"chr11",95723321,95723780,"Shared",2.28058690610139,0,2.28058690610139
"chr11",95877304,95877758,"Shared",0,0,0
"chr11",96012178,96012473,"Shared",3.296064454156,0,3.296064454156
"chr11",96055482,96056301,"Shared",2.558707260504,2.82355361101104,-0.264846350507038
"chr11",96112949,96113752,"Shared",0,4.10577595649074,-4.10577595649074
"chr11",96122671,96123049,"Shared",0,0,0
"chr11",96155614,96156580,"Shared",1.19335778126919,0,1.19335778126919
"chr11",96194498,96195450,"Shared",0,0,0
"chr11",96243138,96243751,"Shared",1.94778464749116,1.23206631912082,0.715718328370333
"chr11",96246644,96247284,"Shared",7.49568664265125,0,7.49568664265125
"chr11",96324870,96325345,"Shared",12.5843860241545,7.03128043743743,5.55310558671711
"chr11",101441746,101442523,"Shared",0.943893295327312,0,0.943893295327312
"chr11",101726931,101727325,"Shared",10.4906997680664,0,10.4906997680664
"chr11",101862612,101863753,"Shared",10.1967136496629,0,10.1967136496629
"chr11",101949693,101950123,"Shared",0,0,0
"chr11",102446632,102447070,"Shared",19.5953348285788,32.8977384980013,-13.3024036694225
"chr11",102469079,102469789,"Shared",4.83958182891545,0,4.83958182891545
"chr11",102560568,102560936,"Shared",0,0,0
"chr11",102924896,102925214,"Shared",0.493293092542308,0,0.493293092542308
"chr11",103892684,103893049,"Shared",4.72939784149003,0,4.72939784149003
"chr11",106368615,106369073,"Shared",2.5141110555279,0,2.5141110555279
"chr11",107043682,107044054,"Shared",1.51876082433133,7.62081414189479,-6.10205331756346
"chr11",107182638,107183542,"Shared",1.9706232060385,8.18167944217914,-6.21105623614064
"chr11",107704628,107705609,"Shared",4.51890328556845,3.73505508826852,0.783848197299934
"chr11",107840390,107840988,"Shared",0,0,0
"chr11",108916187,108916589,"Shared",0,0,0
"chr11",109037799,109038709,"Shared",2.64858501279393,4.78105501076524,-2.1324699979713
"chr11",111634964,111636150,"Shared",8.57283318253656,3.08999502668887,5.48283815584769
"chr11",111982925,111983725,"Shared",3.92910103672899,6.35345374213325,-2.42435270540426
"chr11",112157094,112157848,"Shared",0,0,0
"chr11",112292705,112293345,"Shared",3.27322925680699,0.536440731768675,2.73678852503832
"chr11",112518084,112518770,"Shared",9.16216154806479,0,9.16216154806479
"chr11",112523550,112524104,"Shared",15.3863096219999,0,15.3863096219999
"chr11",112605103,112605783,"Shared",2.8190867218152,7.87694766903064,-5.05786094721543
"chr11",112613063,112613631,"Shared",3.50304561675328,0,3.50304561675328
"chr11",113618208,113618753,"Shared",6.07154052510803,0,6.07154052510803
"chr11",113663584,113664462,"Shared",8.95108870678794,5.47669980306267,3.47438890372527
"chr11",113675069,113675855,"Shared",1.99949804982206,2.18461568655477,-0.18511763673271
"chr11",114294873,114295532,"Shared",3.4968999226888,0,3.4968999226888
"chr11",115222368,115222740,"Shared",0,0,0
"chr11",115226493,115227000,"Shared",0,19.4041300946333,-19.4041300946333
"chr11",115247337,115247803,"Shared",1.66233786474714,1.6198901925914,0.0424476721557354
"chr11",115266096,115266450,"Shared",3.39839569951447,0,3.39839569951447
"chr11",115464186,115464786,"Shared",5.41116057537161,15.6386274823333,-10.2274669069617
"chr11",115682061,115683398,"Shared",4.78274363929737,2.56994401392915,2.21279962536822
"chr11",115699625,115700340,"Shared",7.32588411043476,0,7.32588411043476
"chr11",115941564,115941916,"Shared",4.16061747175438,6.88366420410848,-2.7230467323541
"chr11",116960862,116961277,"Shared",4.53924509195181,4.24312583299784,0.296119258953975
"chr11",116990059,116990331,"Shared",3.84274716778989,8.56497385213663,-4.72222668434674
"chr11",117281215,117281655,"Shared",3.68720740147459,7.27742876325335,-3.59022136177876
"chr11",119432683,119433663,"Shared",0,4.3931634185511,-4.3931634185511
"chr11",119584106,119584496,"Shared",0,0,0
"chr11",119590689,119591281,"Shared",3.55586956725354,0,3.55586956725354
"chr11",121237997,121238499,"Shared",6.67398805409729,15.0395371757492,-8.36554912165193
"chr11",121248934,121249350,"Shared",4.70446248591947,0,4.70446248591947
"chr11",121692227,121692617,"Shared",0,0,0
"chr11",122085373,122085761,"Shared",0,0,0
"chr11",122140615,122140894,"Shared",0,0,0
"chr11",122711475,122712340,"Shared",3.82801515786257,2.64710168640278,1.18091347145979
"chr11",122737664,122738498,"Shared",4.39728148683103,0,4.39728148683103
"chr11",122856712,122857079,"Shared",0.256566026936407,0,0.256566026936407
"chr11",123173313,123173600,"Shared",9.47074307335748,0,9.47074307335748
"chr11",125451258,125451769,"Shared",0,6.71598650515079,-6.71598650515079
"chr11",125457865,125458310,"Shared",0.14113049015336,0,0.14113049015336
"chr11",126072284,126073033,"Shared",2.79751993815104,0,2.79751993815104
"chr11",126307889,126308844,"Shared",4.16994342245317,0,4.16994342245317
"chr11",126543850,126544999,"Shared",0,0,0
"chr11",126591994,126592560,"Shared",7.34531381058735,0,7.34531381058735
"chr11",126764036,126764444,"Shared",6.30979897049062,0.280243283670514,6.02955568682011
"chr11",128207894,128208834,"Shared",3.90196059386104,6.09030302982148,-2.18834243596043
"chr11",128240522,128240878,"Shared",0,10.145591864065,-10.145591864065
"chr11",128451488,128452068,"Shared",0,0,0
"chr11",128467609,128467962,"Shared",5.68987106064619,0,5.68987106064619
"chr11",128496687,128497613,"Shared",0,8.6552040322313,-8.6552040322313
"chr11",128506979,128507524,"Shared",1.22967909369277,0,1.22967909369277
"chr11",128582643,128583354,"Shared",8.72258897845665,7.01883473557033,1.70375424288632
"chr11",129259594,129260213,"Shared",0.575295319095735,0,0.575295319095735
"chr11",129652744,129653124,"Shared",0,0,0
"chr11",129846504,129847325,"Shared",8.83157701329883,3.0676752633422,5.76390174995664
"chr11",130580181,130581707,"Shared",2.95415062645173,2.80731526183083,0.146835364620906
"chr11",130585449,130585860,"Shared",15.3795305640952,0,15.3795305640952
"chr11",130636607,130637362,"Shared",3.91319753253271,8.7935597555978,-4.88036222306509
"chr11",130677384,130677946,"Shared",0,0,0
"chr11",130772429,130773029,"Shared",5.39370929381613,1.90714647289917,3.48656282091696
"chr11",130798222,130798626,"Shared",0,3.16972452799479,-3.16972452799479
"chr11",131977288,131978575,"Shared",0,0.409355367933001,-0.409355367933001
"chr12",468824,469392,"Shared",0,0,0
"chr12",632160,632683,"Shared",0,0,0
"chr12",1369354,1370499,"Shared",6.40791881354899,3.6006126603531,2.8073061531959
"chr12",1473987,1475456,"Shared",0,2.65106333518515,-2.65106333518515
"chr12",1625303,1625736,"Shared",0,9.08506599109843,-9.08506599109843
"chr12",6084343,6085172,"Shared",0,0,0
"chr12",6103939,6104428,"Shared",3.59681134905134,0,3.59681134905134
"chr12",6279778,6280542,"Shared",8.21426275914011,0,8.21426275914011
"chr12",6476306,6476988,"Shared",4.83830743792466,0,4.83830743792466
"chr12",8658284,8658889,"Shared",0,0,0
"chr12",11658378,11659170,"Shared",2.38124332692554,0,2.38124332692554
"chr12",11941875,11942470,"Shared",0,0,0
"chr12",12009138,12009628,"Shared",3.84587771538076,0,3.84587771538076
"chr12",12819748,12820297,"Shared",0.247961994517933,9.16956024169922,-8.92159824718129
"chr12",13206295,13206815,"Shared",2.71831951763717,0,2.71831951763717
"chr12",13425726,13426273,"Shared",0,0,0
"chr12",13525554,13526813,"Shared",26.9260524991959,10.4977012240697,16.4283512751261
"chr12",13727694,13728277,"Shared",2.22747615918721,0,2.22747615918721
"chr12",15780682,15781368,"Shared",3.03879076251123,0,3.03879076251123
"chr12",18890524,18891238,"Shared",4.32833067353789,11.7985949963123,-7.47026432277439
"chr12",19018556,19019008,"Shared",0,0,0
"chr12",19402922,19403337,"Shared",5.27056791232182,0,5.27056791232182
"chr12",19967291,19967835,"Shared",0,0,0
"chr12",20212668,20213077,"Shared",0.844373395966321,0,0.844373395966321
"chr12",22312401,22312653,"Shared",0,31.3505092213748,-31.3505092213748
"chr12",23684127,23684518,"Shared",0,2.57309088415029,-2.57309088415029
"chr12",23757516,23757967,"Shared",0,0.25358297128593,-0.25358297128593
"chr12",23895739,23896311,"Shared",1.68437064338937,0.440074880709823,1.24429576267955
"chr12",24015024,24015975,"Shared",6.33628564722398,4.09355367933001,2.24273196789397
"chr12",24222962,24223629,"Shared",4.08320649655279,0,4.08320649655279
"chr12",24754722,24755224,"Shared",2.8990204130442,0,2.8990204130442
"chr12",24821594,24822472,"Shared",2.14826616410916,10.4318091486908,-8.28354298458165
"chr12",24946937,24947348,"Shared",3.41202371097305,0,3.41202371097305
"chr12",25723834,25724429,"Shared",0,0,0
"chr12",26150713,26151356,"Shared",0,0,0
"chr12",26153170,26153992,"Shared",6.11848731521847,0,6.11848731521847
"chr12",26239341,26239694,"Shared",7.70503372795838,0,7.70503372795838
"chr12",27343470,27343982,"Shared",0,0,0
"chr12",27554782,27555417,"Shared",0,0,0
"chr12",27615260,27615574,"Shared",8.15943315294054,16.0831175667899,-7.92368441384936
"chr12",27981942,27982368,"Shared",4.17662520040115,0,4.17662520040115
"chr12",28032646,28033299,"Shared",0,0,0
"chr12",28497855,28498487,"Shared",0.944660168688444,7.49644142982519,-6.55178126113675
"chr12",29041686,29042266,"Shared",0,7.97010925345495,-7.97010925345495
"chr12",31518823,31519164,"Shared",0,0,0
"chr12",31922666,31923178,"Shared",4.08994143004538,14.6569968775699,-10.5670554475245
"chr12",32249779,32250224,"Shared",7.29172420074052,12.8497200696458,-5.55799586890524
"chr12",33587482,33588343,"Shared",0,0,0
"chr12",42756806,42757820,"Shared",0,0,0
"chr12",42790433,42791237,"Shared",1.82446952488111,0,1.82446952488111
"chr12",44674929,44675403,"Shared",0,16.553469278436,-16.553469278436
"chr12",45234516,45235017,"Shared",0,0,0
"chr12",46209210,46209588,"Shared",3.62607300690422,0,3.62607300690422
"chr12",46219621,46220656,"Shared",2.32901635777536,2.87655123412379,-0.547534876348429
"chr12",46319847,46320355,"Shared",0,0,0
"chr12",46886517,46887183,"Shared",6.33845878040594,19.2464859946736,-12.9080272142676
"chr12",47754057,47754435,"Shared",0,9.98006226834018,-9.98006226834018
"chr12",50574736,50575106,"Shared",0,24.1597144545892,-24.1597144545892
"chr12",50934551,50935545,"Shared",3.26845124977917,0,3.26845124977917
"chr12",51320549,51321089,"Shared",0,0,0
"chr12",51460590,51461033,"Shared",0,0,0
"chr12",52267823,52268618,"Shared",0,0,0
"chr12",58310885,58311469,"Shared",5.73850243723291,0,5.73850243723291
"chr12",58414112,58414875,"Shared",0,0,0
"chr12",58424973,58426331,"Shared",2.08424498703306,3.37364247303135,-1.28939748599829
"chr12",58502074,58503265,"Shared",1.67217529860119,0,1.67217529860119
"chr12",59040593,59042087,"Shared",0,0,0
"chr12",64544809,64545221,"Shared",0,12.2112787722387,-12.2112787722387
"chr12",64946118,64946667,"Shared",0,0,0
"chr12",64969119,64969547,"Shared",0,0,0
"chr12",65603583,65604580,"Shared",3.04839476315913,0,3.04839476315913
"chr12",65631482,65632075,"Shared",0,0,0
"chr12",65656272,65657315,"Shared",0,4.39155183989426,-4.39155183989426
"chr12",65891265,65892408,"Shared",0,0,0
"chr12",65935931,65936672,"Shared",2.96906597209427,18.8458170209612,-15.876751048867
"chr12",66258043,66258479,"Shared",3.6009266938443,9.337441974701,-5.73651528085669
