"gene_idx","ensembl_id","symbol","is_deg","expr_direction","gene_width","n_dmrs","has_dmr","dmr_density"
9544,NA,"LOC112268033",FALSE,"Not_DEG",3938,0,FALSE,0
9545,NA,"LOC112268038",FALSE,"Not_DEG",213290,4,TRUE,18.7538093675278
9546,"ENSG00000287187","LOC112268039",FALSE,"Not_DEG",2346,0,FALSE,0
9547,NA,"LOC112268044",FALSE,"Not_DEG",106277,0,FALSE,0
9548,NA,"LOC112268045",FALSE,"Not_DEG",10875,0,FALSE,0
9549,NA,"LOC112268046",FALSE,"Not_DEG",131805,0,FALSE,0
9550,NA,"LOC112268048",FALSE,"Not_DEG",4803,0,FALSE,0
9551,NA,"LOC112268055",FALSE,"Not_DEG",12341,2,TRUE,162.061421278665
9552,NA,"LOC112268064",FALSE,"Not_DEG",4501,0,FALSE,0
9553,"ENSG00000286683","LOC112268065",FALSE,"Not_DEG",7815,1,TRUE,127.959053103007
9554,NA,"LOC112268067",FALSE,"Not_DEG",2138,0,FALSE,0
9555,NA,"LOC112268068",FALSE,"Not_DEG",1417,0,FALSE,0
9556,"ENSG00000293242","LOC112268073",FALSE,"Not_DEG",9591,0,FALSE,0
9557,NA,"LOC112268077",FALSE,"Not_DEG",12209,1,TRUE,81.9067900728971
9558,NA,"LOC112268080",FALSE,"Not_DEG",145,0,FALSE,0
9559,NA,"GAPDH-DT",FALSE,"Not_DEG",1209,0,FALSE,0
9560,NA,"LOC112268090",FALSE,"Not_DEG",98902,0,FALSE,0
9561,NA,"LOC112268096",FALSE,"Not_DEG",11813,0,FALSE,0
9562,NA,"CNPY2-AS1",FALSE,"Not_DEG",17918,0,FALSE,0
9563,"ENSG00000256092","SBNO1-AS1",FALSE,"Not_DEG",1192,0,FALSE,0
9564,"ENSG00000290704","LOC112268117",FALSE,"Not_DEG",1264,0,FALSE,0
9565,NA,"LOC112268123",FALSE,"Not_DEG",4590,0,FALSE,0
9566,"ENSG00000258738","BAZ1A-AS1",FALSE,"Not_DEG",2117,0,FALSE,0
9567,NA,"LOC112268126",FALSE,"Not_DEG",303,0,FALSE,0
9568,NA,"LOC112268136",FALSE,"Not_DEG",115137,0,FALSE,0
9569,NA,"LOC112268140",FALSE,"Not_DEG",1096,0,FALSE,0
9570,NA,"LOC112268145",FALSE,"Not_DEG",1305,0,FALSE,0
9571,NA,"LOC112268146",FALSE,"Not_DEG",6156,0,FALSE,0
9572,NA,"LOC112268148",FALSE,"Not_DEG",25802,0,FALSE,0
9573,NA,"LOC112268150",FALSE,"Not_DEG",43849,0,FALSE,0
9574,NA,"LOC112268151",FALSE,"Not_DEG",40366,0,FALSE,0
9575,NA,"LOC112268156",FALSE,"Not_DEG",310409,4,TRUE,12.8862243040633
9576,NA,"LOC112268159",FALSE,"Not_DEG",8247,0,FALSE,0
9577,"ENSG00000284484","CPHXL2",FALSE,"Not_DEG",16783,0,FALSE,0
9578,"ENSG00000286894","LOC112268165",TRUE,"UP",2779,0,FALSE,0
9579,NA,"MVP-DT",FALSE,"Not_DEG",12617,1,TRUE,79.2581437742728
9580,"ENSG00000261398","LOC112268173",FALSE,"Not_DEG",1766,0,FALSE,0
9581,"ENSG00000261090","LOC112268176",FALSE,"Not_DEG",8563,0,FALSE,0
9582,"ENSG00000263766","KPNB1-DT",FALSE,"Not_DEG",45590,6,TRUE,131.607808729985
9583,"ENSG00000279801","LOC112268198",TRUE,"DOWN",2464,1,TRUE,405.844155844156
9584,NA,"HEXIM2-AS1",FALSE,"Not_DEG",11139,1,TRUE,89.7746655893707
9585,NA,"LOC112268206",FALSE,"Not_DEG",7230,0,FALSE,0
9586,"ENSG00000285095","LOC112268208",FALSE,"Not_DEG",275280,0,FALSE,0
9587,"ENSG00000285594","LINC02856",FALSE,"Not_DEG",2393,0,FALSE,0
9588,NA,"LOC112268227",FALSE,"Not_DEG",8576,0,FALSE,0
9589,"ENSG00000287103","LOC112268234",FALSE,"Not_DEG",8234,0,FALSE,0
9590,NA,"LOC112268235",FALSE,"Not_DEG",9285,1,TRUE,107.700592353258
9591,"ENSG00000288880","LOC112268239",TRUE,"UP",5920,0,FALSE,0
9592,"ENSG00000269696","ZNF470-DT",FALSE,"Not_DEG",21876,0,FALSE,0
9593,"ENSG00000267549","ZSCAN5A-AS1",FALSE,"Not_DEG",50614,0,FALSE,0
9594,NA,"LOC112268248",FALSE,"Not_DEG",34473,0,FALSE,0
9595,NA,"LOC112268250",FALSE,"Not_DEG",23500,0,FALSE,0
9596,NA,"LOC112268252",FALSE,"Not_DEG",28996,0,FALSE,0
9597,NA,"LOC112268260",FALSE,"Not_DEG",119820,0,FALSE,0
9598,NA,"LOC112268263",FALSE,"Not_DEG",44015,0,FALSE,0
9599,"ENSG00000268858","LOC112268269",TRUE,"DOWN",3082,0,FALSE,0
9600,NA,"LOC112268273",FALSE,"Not_DEG",31067,0,FALSE,0
9601,NA,"LOC112268274",FALSE,"Not_DEG",80434,0,FALSE,0
9602,NA,"LINC02799",FALSE,"Not_DEG",1326,0,FALSE,0
9603,"ENSG00000229588","LOC112268276",FALSE,"Not_DEG",175049,0,FALSE,0
9604,NA,"LOC112268286",FALSE,"Not_DEG",90521,1,TRUE,11.0471603274378
9605,NA,"LOC112268289",FALSE,"Not_DEG",3682,0,FALSE,0
9606,NA,"LOC112268291",FALSE,"Not_DEG",3975,0,FALSE,0
9607,"ENSG00000225528","TMA7B",FALSE,"Not_DEG",4509,0,FALSE,0
9608,NA,"LOC112268295",FALSE,"Not_DEG",2390,0,FALSE,0
9609,NA,"LOC112268307",FALSE,"Not_DEG",27882,0,FALSE,0
9610,NA,"LOC112268311",FALSE,"Not_DEG",2170,0,FALSE,0
9611,"ENSG00000236106","LOC112268411",FALSE,"Not_DEG",4103,0,FALSE,0
9612,"ENSG00000286244","LOC112268419",FALSE,"Not_DEG",22544,0,FALSE,0
9613,NA,"LOC112268431",FALSE,"Not_DEG",59413,1,TRUE,16.8313332099036
9614,NA,"LOC112268433",FALSE,"Not_DEG",11059,0,FALSE,0
9615,NA,"LOC112268445",FALSE,"Not_DEG",8535,0,FALSE,0
9616,NA,"LOC112268449",FALSE,"Not_DEG",328190,0,FALSE,0
9617,NA,"LOC112268458",FALSE,"Not_DEG",2180,0,FALSE,0
9618,NA,"LOC112268462",FALSE,"Not_DEG",4276,0,FALSE,0
9619,NA,"LOC112268470",FALSE,"Not_DEG",308,0,FALSE,0
9620,"ENSG00000286821","LOC112268472",FALSE,"Not_DEG",18675,0,FALSE,0
9621,NA,"LOC112268474",FALSE,"Not_DEG",11790,1,TRUE,84.8176420695505
9622,"ENSG00000136542","GALNT5",TRUE,"DOWN",60787,1,TRUE,16.4508858802046
9623,"ENSG00000123094","RASSF8",FALSE,"Not_DEG",121661,0,FALSE,0
9624,"ENSG00000128656","CHN1",TRUE,"DOWN",206573,0,FALSE,0
9625,"ENSG00000025796","SEC63",TRUE,"DOWN",90453,1,TRUE,11.0554652692559
9626,"ENSG00000256525","POLG2",FALSE,"Not_DEG",19270,1,TRUE,51.8941359626362
9627,"ENSG00000114209","PDCD10",FALSE,"Not_DEG",51642,0,FALSE,0
9628,"ENSG00000101236","RNF24",TRUE,"DOWN",88250,4,TRUE,45.3257790368272
9629,"ENSG00000169239","CA5B",FALSE,"Not_DEG",50142,1,TRUE,19.9433608551713
9630,"ENSG00000274259","SYNGAP1-AS1",FALSE,"Not_DEG",17091,0,FALSE,0
9631,"ENSG00000269858","EGLN2",TRUE,"DOWN",9439,0,FALSE,0
9632,"ENSG00000129521","EGLN3",TRUE,"DOWN",26848,0,FALSE,0
9633,"ENSG00000106069","CHN2",FALSE,"Not_DEG",367782,1,TRUE,2.7190020174995
9634,"ENSG00000293247","BIRC8",FALSE,"Not_DEG",1826,0,FALSE,0
9635,"ENSG00000293387","PFN5P",FALSE,"Not_DEG",664,0,FALSE,0
9636,"ENSG00000160783","PMF1",FALSE,"Not_DEG",27050,0,FALSE,0
9637,"ENSG00000165156","ZHX1",TRUE,"DOWN",27091,0,FALSE,0
9638,"ENSG00000273238","TMEM271",FALSE,"Not_DEG",2416,0,FALSE,0
9639,"ENSG00000284629","SCYGR1",FALSE,"Not_DEG",267,0,FALSE,0
9640,"ENSG00000284704","SCYGR3",FALSE,"Not_DEG",303,0,FALSE,0
9641,"ENSG00000284631","SCYGR4",FALSE,"Not_DEG",318,0,FALSE,0
9642,"ENSG00000284725","SCYGR6",FALSE,"Not_DEG",318,0,FALSE,0
9643,"ENSG00000284635","SCYGR8",FALSE,"Not_DEG",327,0,FALSE,0
9644,"ENSG00000267391","MIR122HG",FALSE,"Not_DEG",7979,0,FALSE,0
9645,"ENSG00000253251","SHLD3",FALSE,"Not_DEG",5902,1,TRUE,169.434090138936
9646,"ENSG00000284643","SCYGR2",FALSE,"Not_DEG",363,0,FALSE,0
9647,"ENSG00000284622","SCYGR10",FALSE,"Not_DEG",318,0,FALSE,0
9648,"ENSG00000284667","SCYGR5",FALSE,"Not_DEG",258,0,FALSE,0
9649,"ENSG00000284718","SCYGR7",FALSE,"Not_DEG",291,0,FALSE,0
9650,"ENSG00000166073","GPR176",TRUE,"DOWN",121929,1,TRUE,8.20149431226369
9651,NA,"SLC47A1P2",FALSE,"Not_DEG",18037,0,FALSE,0
9652,"ENSG00000170955","CAVIN3",FALSE,"Not_DEG",1587,0,FALSE,0
9653,"ENSG00000182379","NXPH4",FALSE,"Not_DEG",9656,0,FALSE,0
9654,"ENSG00000167371","PRRT2",TRUE,"DOWN",8546,1,TRUE,117.0138076293
9655,"ENSG00000196678","ERI2",TRUE,"UP",120157,0,FALSE,0
9656,"ENSG00000182575","NXPH3",TRUE,"UP",7957,1,TRUE,125.675505843911
9657,"ENSG00000141504","SAT2",TRUE,"UP",1643,0,FALSE,0
9658,"ENSG00000129480","DTD2",TRUE,"DOWN",30000,0,FALSE,0
9659,"ENSG00000284465","TAF11L7",FALSE,"Not_DEG",597,0,FALSE,0
9660,"ENSG00000283967","TAF11L8",FALSE,"Not_DEG",597,0,FALSE,0
9661,"ENSG00000284356","TAF11L10",FALSE,"Not_DEG",597,0,FALSE,0
9662,"ENSG00000249156","TAF11L12",FALSE,"Not_DEG",1720,0,FALSE,0
9663,"ENSG00000250782","TAF11L14",FALSE,"Not_DEG",594,0,FALSE,0
9664,NA,"FAM242D",FALSE,"Not_DEG",11849,0,FALSE,0
9665,NA,"FAM242C",FALSE,"Not_DEG",40861,0,FALSE,0
9666,"ENSG00000283988","TAF11L9",FALSE,"Not_DEG",597,0,FALSE,0
9667,"ENSG00000283740","TAF11L11",FALSE,"Not_DEG",1734,0,FALSE,0
9668,"ENSG00000283776","TAF11L13",FALSE,"Not_DEG",597,0,FALSE,0
9669,"ENSG00000144227","NXPH2",TRUE,"DOWN",111234,0,FALSE,0
9670,"ENSG00000155115","GTF3C6",FALSE,"Not_DEG",9185,0,FALSE,0
9671,"ENSG00000135973","GPR45",FALSE,"Not_DEG",1725,0,FALSE,0
9672,"ENSG00000183134","PTGDR2",FALSE,"Not_DEG",5018,0,FALSE,0
9673,"ENSG00000100266","PACSIN2",TRUE,"UP",145382,1,TRUE,6.87843061727036
9674,"ENSG00000177239","MAN1B1",TRUE,"DOWN",22333,4,TRUE,179.107150852998
9675,"ENSG00000268104","SLC6A14",FALSE,"Not_DEG",24853,0,FALSE,0
9676,"ENSG00000259438","MAPK6-DT",FALSE,"Not_DEG",8097,2,TRUE,247.005063603804
9677,"ENSG00000253802","SIRLNT",FALSE,"Not_DEG",54437,0,FALSE,0
9678,"ENSG00000101180","HRH3",TRUE,"UP",5319,0,FALSE,0
9679,"ENSG00000182165","TP53TG1",FALSE,"Not_DEG",22618,0,FALSE,0
9680,"ENSG00000178996","SNX18",TRUE,"DOWN",28828,1,TRUE,34.6884972942972
9681,"ENSG00000226925","IL1R1-AS1",FALSE,"Not_DEG",9488,0,FALSE,0
9682,"ENSG00000285231","OOSP3",TRUE,"UP",17702,0,FALSE,0
9683,"ENSG00000274925","ZKSCAN2-DT",FALSE,"Not_DEG",3115,0,FALSE,0
9684,"ENSG00000286135","SPADH",FALSE,"Not_DEG",6645,0,FALSE,0
9685,"ENSG00000255177","MUC5B-AS1",FALSE,"Not_DEG",7416,0,FALSE,0
9686,"ENSG00000286126","LOC112577592",FALSE,"Not_DEG",5292,0,FALSE,0
9687,"ENSG00000137100","DCTN3",FALSE,"Not_DEG",6979,0,FALSE,0
9688,NA,"LINC02598",FALSE,"Not_DEG",2582,0,FALSE,0
9689,"ENSG00000168386","FILIP1L",TRUE,"DOWN",285703,1,TRUE,3.50013825546109
9690,"ENSG00000280707","HPAT5",FALSE,"Not_DEG",9318,0,FALSE,0
9691,"ENSG00000222041","CYTOR",TRUE,"DOWN",135254,0,FALSE,0
9692,"ENSG00000184575","XPOT",TRUE,"DOWN",46734,0,FALSE,0
9693,"ENSG00000135324","MRAP2",FALSE,"Not_DEG",57110,0,FALSE,0
9694,"ENSG00000187446","CHP1",FALSE,"Not_DEG",51049,3,TRUE,58.7670669356892
9695,"ENSG00000013392","RWDD2A",FALSE,"Not_DEG",5579,1,TRUE,179.243592041585
9696,"ENSG00000153551","CMTM7",TRUE,"UP",91370,0,FALSE,0
9697,"ENSG00000079263","SP140",FALSE,"Not_DEG",110106,1,TRUE,9.08215719397671
9698,NA,"SREBF2-AS1",FALSE,"Not_DEG",3451,0,FALSE,0
9699,"ENSG00000101417","PXMP4",FALSE,"Not_DEG",17562,0,FALSE,0
9700,"ENSG00000081721","DUSP12",FALSE,"Not_DEG",7481,0,FALSE,0
9701,"ENSG00000159210","SNF8",FALSE,"Not_DEG",15527,2,TRUE,128.807883042442
9702,"ENSG00000157349","DDX19B",FALSE,"Not_DEG",76598,7,TRUE,91.3861980730567
9703,"ENSG00000285043","LOC112694756",FALSE,"Not_DEG",17292,1,TRUE,57.8302105019662
9704,"ENSG00000142530","GARIN5A",TRUE,"UP",10064,0,FALSE,0
9705,"ENSG00000168488","ATXN2L",TRUE,"DOWN",14239,1,TRUE,70.2296509586347
9706,"ENSG00000184979","USP18",FALSE,"Not_DEG",27555,1,TRUE,36.2910542551261
9707,"ENSG00000112116","IL17F",FALSE,"Not_DEG",9009,0,FALSE,0
9708,"ENSG00000109466","KLHL2",TRUE,"DOWN",115596,0,FALSE,0
9709,"ENSG00000119650","IFT43",TRUE,"UP",182450,0,FALSE,0
9710,"ENSG00000099365","STX1B",TRUE,"UP",21383,0,FALSE,0
9711,"ENSG00000213689","TREX1",FALSE,"Not_DEG",1700,0,FALSE,0
9712,"ENSG00000198715","GLMP",TRUE,"DOWN",5601,0,FALSE,0
9713,"ENSG00000118922","KLF12",TRUE,"DOWN",448316,2,TRUE,4.46113901801408
9714,"ENSG00000102349","KLF8",FALSE,"Not_DEG",383409,0,FALSE,0
9715,"ENSG00000168539","CHRM1",FALSE,"Not_DEG",13129,0,FALSE,0
9716,"ENSG00000168356","SCN11A",FALSE,"Not_DEG",206394,0,FALSE,0
9717,"ENSG00000139648","KRT71",FALSE,"Not_DEG",9237,0,FALSE,0
9718,"ENSG00000106536","POU6F2",FALSE,"Not_DEG",490693,2,TRUE,4.07586821087727
9719,"ENSG00000267673","FDX2",FALSE,"Not_DEG",5971,0,FALSE,0
9720,"ENSG00000241935","HOGA1",TRUE,"UP",28480,0,FALSE,0
9721,"ENSG00000186526","CYP4F8",FALSE,"Not_DEG",15422,0,FALSE,0
9722,"ENSG00000039650","PNKP",TRUE,"UP",18253,0,FALSE,0
9723,"ENSG00000140006","WDR89",TRUE,"DOWN",44833,0,FALSE,0
9724,"ENSG00000228035","NGF-AS1",FALSE,"Not_DEG",85039,3,TRUE,35.2779313021084
9725,"ENSG00000126790","L3HYPDH",TRUE,"UP",11803,0,FALSE,0
9726,"ENSG00000027847","B4GALT7",FALSE,"Not_DEG",10199,0,FALSE,0
9727,"ENSG00000172315","TP53RK",TRUE,"DOWN",5080,0,FALSE,0
9728,"ENSG00000176476","SGF29",FALSE,"Not_DEG",37876,1,TRUE,26.4019431830183
9729,"ENSG00000056487","PHF21B",TRUE,"UP",128844,0,FALSE,0
9730,"ENSG00000181072","CHRM2",TRUE,"UP",151604,0,FALSE,0
9731,"ENSG00000269929","MIRLET7A1HG",TRUE,"UP",34648,0,FALSE,0
9732,NA,"LINC02605",FALSE,"Not_DEG",5219,0,FALSE,0
9733,"ENSG00000257596","SCAT2",TRUE,"DOWN",16449,0,FALSE,0
9734,"ENSG00000236345","SCAT8",FALSE,"Not_DEG",16903,0,FALSE,0
9735,"ENSG00000151502","VPS26B",TRUE,"DOWN",23118,2,TRUE,86.5126741067566
9736,"ENSG00000166105","GLB1L3",FALSE,"Not_DEG",45320,1,TRUE,22.0653133274492
9737,"ENSG00000160877","NACC1",FALSE,"Not_DEG",24286,1,TRUE,41.1759861648687
9738,"ENSG00000163001","CFAP36",FALSE,"Not_DEG",25476,1,TRUE,39.2526299262051
9739,"ENSG00000159479","MED8",FALSE,"Not_DEG",5892,0,FALSE,0
9740,"ENSG00000198841","KTI12",FALSE,"Not_DEG",1708,0,FALSE,0
9741,"ENSG00000121281","ADCY7",FALSE,"Not_DEG",71999,9,TRUE,125.001736135224
9742,"ENSG00000143669","LYST",TRUE,"UP",222684,3,TRUE,13.47200517325
9743,"ENSG00000007376","RPUSD1",TRUE,"UP",3424,0,FALSE,0
9744,"ENSG00000161714","PLCD3",TRUE,"DOWN",24396,0,FALSE,0
9745,"ENSG00000137491","SLCO2B1",TRUE,"UP",105987,0,FALSE,0
9746,"ENSG00000142538","PTH2",FALSE,"Not_DEG",1023,0,FALSE,0
9747,"ENSG00000133019","CHRM3",FALSE,"Not_DEG",528888,3,TRUE,5.6722784408041
9748,"ENSG00000136631","VPS45",TRUE,"UP",78051,3,TRUE,38.4364069646769
9749,"ENSG00000146410","MTFR2",FALSE,"Not_DEG",19312,0,FALSE,0
9750,"ENSG00000011009","LYPLA2",FALSE,"Not_DEG",4430,0,FALSE,0
9751,"ENSG00000146670","CDCA5",TRUE,"DOWN",17865,1,TRUE,55.9753708368318
9752,"ENSG00000185567","AHNAK2",TRUE,"DOWN",41131,0,FALSE,0
9753,"ENSG00000116288","PARK7",TRUE,"UP",31215,0,FALSE,0
9754,"ENSG00000293352","RPLP0P2",FALSE,"Not_DEG",24414,0,FALSE,0
9755,"ENSG00000105669","COPE",FALSE,"Not_DEG",19874,1,TRUE,50.3169970816142
9756,"ENSG00000124232","RBPJL",TRUE,"DOWN",10985,0,FALSE,0
9757,"ENSG00000166788","SAAL1",FALSE,"Not_DEG",36153,0,FALSE,0
9758,"ENSG00000099840","IZUMO4",TRUE,"UP",3165,2,TRUE,631.911532385466
9759,"ENSG00000227500","SCAMP4",TRUE,"UP",20800,3,TRUE,144.230769230769
9760,"ENSG00000213638","ADAT3",FALSE,"Not_DEG",8049,1,TRUE,124.239035905081
9761,"ENSG00000166856","GPR182",TRUE,"UP",3956,0,FALSE,0
9762,"ENSG00000169105","CHST14",FALSE,"Not_DEG",2175,0,FALSE,0
9763,"ENSG00000122882","ECD",FALSE,"Not_DEG",35388,0,FALSE,0
9764,"ENSG00000180720","CHRM4",TRUE,"UP",7988,1,TRUE,125.187781672509
9765,"ENSG00000071073","MGAT4A",FALSE,"Not_DEG",112027,2,TRUE,17.8528390477296
9766,"ENSG00000166734","GOLM2",TRUE,"UP",127040,3,TRUE,23.6146095717884
9767,"ENSG00000198522","GPN1",FALSE,"Not_DEG",23265,0,FALSE,0
9768,"ENSG00000178440","TIMM23B-AGAP6",FALSE,"Not_DEG",69599,0,FALSE,0
9769,NA,"MIR10394",FALSE,"Not_DEG",1747,0,FALSE,0
9770,NA,"MIR10527",FALSE,"Not_DEG",1875,0,FALSE,0
9771,"ENSG00000141524","TMC6",TRUE,"UP",25011,1,TRUE,39.9824077405941
9772,"ENSG00000136883","KIF12",FALSE,"Not_DEG",13167,1,TRUE,75.947444368497
9773,"ENSG00000076351","SLC46A1",FALSE,"Not_DEG",12556,1,TRUE,79.6431984708506
9774,"ENSG00000111678","C12orf57",TRUE,"DOWN",3026,1,TRUE,330.469266358229
9775,"ENSG00000198231","DDX42",FALSE,"Not_DEG",45715,3,TRUE,65.6239746253965
9776,"ENSG00000161813","LARP4",FALSE,"Not_DEG",87622,0,FALSE,0
9777,"ENSG00000155659","VSIG4",FALSE,"Not_DEG",18388,0,FALSE,0
9778,"ENSG00000106415","GLCCI1",TRUE,"UP",125477,0,FALSE,0
9779,"ENSG00000184988","TMEM106A",TRUE,"DOWN",8207,0,FALSE,0
9780,"ENSG00000101276","SLC52A3",FALSE,"Not_DEG",15936,0,FALSE,0
9781,"ENSG00000122642","FKBP9",TRUE,"DOWN",49527,0,FALSE,0
9782,"ENSG00000112079","STK38",FALSE,"Not_DEG",53588,0,FALSE,0
9783,"ENSG00000184984","CHRM5",FALSE,"Not_DEG",98962,0,FALSE,0
9784,"ENSG00000162438","CTRC",FALSE,"Not_DEG",10801,0,FALSE,0
9785,"ENSG00000215021","PHB2",FALSE,"Not_DEG",5454,0,FALSE,0
9786,"ENSG00000097021","ACOT7",FALSE,"Not_DEG",129499,18,TRUE,138.997212333686
9787,"ENSG00000106244","PDAP1",FALSE,"Not_DEG",16550,2,TRUE,120.845921450151
9788,"ENSG00000114383","TUSC2",FALSE,"Not_DEG",3343,0,FALSE,0
9789,"ENSG00000122565","CBX3",FALSE,"Not_DEG",12446,0,FALSE,0
9790,"ENSG00000180104","EXOC3",FALSE,"Not_DEG",28763,6,TRUE,208.601328095122
9791,"ENSG00000170296","GABARAP",FALSE,"Not_DEG",4628,1,TRUE,216.076058772688
9792,"ENSG00000063244","U2AF2",FALSE,"Not_DEG",20571,4,TRUE,194.448495454766
9793,"ENSG00000104147","OIP5",FALSE,"Not_DEG",23319,4,TRUE,171.533942278828
9794,"ENSG00000283611","TMEM274P",FALSE,"Not_DEG",10216,0,FALSE,0
9795,"ENSG00000138435","CHRNA1",TRUE,"UP",40344,1,TRUE,24.786833234186
9796,"ENSG00000120699","EXOSC8",TRUE,"DOWN",27066,0,FALSE,0
9797,"ENSG00000198818","SFT2D1",FALSE,"Not_DEG",22849,0,FALSE,0
9798,"ENSG00000164106","SCRG1",TRUE,"DOWN",134532,1,TRUE,7.43317575000743
9799,"ENSG00000144043","TEX261",FALSE,"Not_DEG",56019,1,TRUE,17.8510862385976
9800,"ENSG00000082996","RNF13",FALSE,"Not_DEG",149370,1,TRUE,6.69478476266988
9801,"ENSG00000074416","MGLL",TRUE,"UP",363129,10,TRUE,27.5384229846694
9802,"ENSG00000247596","TWF2",FALSE,"Not_DEG",18177,0,FALSE,0
9803,"ENSG00000163866","SMIM12",FALSE,"Not_DEG",9394,0,FALSE,0
9804,"ENSG00000034713","GABARAPL2",TRUE,"UP",11507,0,FALSE,0
9805,"ENSG00000142920","AZIN2",TRUE,"UP",42389,1,TRUE,23.5910259737196
9806,"ENSG00000121900","TMEM54",TRUE,"UP",6845,0,FALSE,0
9807,"ENSG00000286140","DERPC",FALSE,"Not_DEG",14579,4,TRUE,274.367240551478
9808,"ENSG00000075886","TUBA3D",TRUE,"DOWN",6816,0,FALSE,0
9809,"ENSG00000171992","SYNPO",TRUE,"DOWN",58128,2,TRUE,34.4068263143408
9810,"ENSG00000120903","CHRNA2",FALSE,"Not_DEG",20128,0,FALSE,0
9811,"ENSG00000163312","HELQ",TRUE,"UP",48513,0,FALSE,0
9812,"ENSG00000284791","SMIM41",FALSE,"Not_DEG",28552,0,FALSE,0
9813,"ENSG00000284479","SMIM39",FALSE,"Not_DEG",171,0,FALSE,0
9814,"ENSG00000264569","DCXR-DT",FALSE,"Not_DEG",1509,0,FALSE,0
9815,"ENSG00000256288","LINC02617",FALSE,"Not_DEG",5432,0,FALSE,0
9816,"ENSG00000089505","CMTM1",FALSE,"Not_DEG",12745,0,FALSE,0
9817,"ENSG00000080644","CHRNA3",FALSE,"Not_DEG",28244,1,TRUE,35.4057498937828
9818,"ENSG00000155016","CYP2U1",TRUE,"DOWN",21913,0,FALSE,0
9819,"ENSG00000153531","ADPRHL1",TRUE,"UP",53878,4,TRUE,74.2418055607112
9820,"ENSG00000167700","MFSD3",FALSE,"Not_DEG",2144,0,FALSE,0
9821,"ENSG00000139410","SDSL",FALSE,"Not_DEG",15897,1,TRUE,62.9049506196138
9822,"ENSG00000284130","TUBA3FP",FALSE,"Not_DEG",6100,0,FALSE,0
9823,"ENSG00000101204","CHRNA4",FALSE,"Not_DEG",34771,1,TRUE,28.7595985160047
9824,"ENSG00000130487","KLHDC7B",FALSE,"Not_DEG",5125,1,TRUE,195.121951219512
9825,"ENSG00000177947","CIMAP1A",FALSE,"Not_DEG",3501,0,FALSE,0
9826,NA,"ZBED10P",FALSE,"Not_DEG",1245,0,FALSE,0
9827,"ENSG00000100100","PIK3IP1",TRUE,"UP",10941,0,FALSE,0
9828,"ENSG00000169684","CHRNA5",FALSE,"Not_DEG",29750,0,FALSE,0
9829,"ENSG00000162639","HENMT1",FALSE,"Not_DEG",13237,0,FALSE,0
9830,"ENSG00000133477","FAM83F",FALSE,"Not_DEG",48581,0,FALSE,0
9831,"ENSG00000176087","SLC35A4",TRUE,"DOWN",4655,1,TRUE,214.822771213749
9832,"ENSG00000197134","ZNF257",FALSE,"Not_DEG",39051,0,FALSE,0
9833,NA,"BMS1P2-AGAP9",FALSE,"Not_DEG",35699,0,FALSE,0
9834,"ENSG00000242288","BMS1P4-AGAP5",FALSE,"Not_DEG",56172,0,FALSE,0
9835,"ENSG00000155897","ADCY8",FALSE,"Not_DEG",260609,0,FALSE,0
9836,NA,"PARGP1-AGAP4",FALSE,"Not_DEG",38391,0,FALSE,0
9837,NA,"CA5BP1-CA5B",FALSE,"Not_DEG",80035,1,TRUE,12.4945336415318
9838,"ENSG00000141946","ZIM3",FALSE,"Not_DEG",11107,0,FALSE,0
9839,"ENSG00000132773","TOE1",FALSE,"Not_DEG",3922,1,TRUE,254.971953085161
9840,"ENSG00000227456","LINC00310",TRUE,"UP",32521,0,FALSE,0
9841,"ENSG00000185186","LINC00313",FALSE,"Not_DEG",16311,0,FALSE,0
9842,NA,"B3GALT5-AS1",FALSE,"Not_DEG",15764,0,FALSE,0
9843,"ENSG00000182586","LINC00334",FALSE,"Not_DEG",30241,1,TRUE,33.0676895605304
9844,NA,"TSPEAR-AS2",FALSE,"Not_DEG",8737,0,FALSE,0
9845,"ENSG00000215424","MCM3AP-AS1",FALSE,"Not_DEG",30195,0,FALSE,0
9846,"ENSG00000071462","BUD23",FALSE,"Not_DEG",14616,2,TRUE,136.836343732895
9847,"ENSG00000100505","TRIM9",TRUE,"DOWN",120800,1,TRUE,8.27814569536424
9848,"ENSG00000160716","CHRNB2",FALSE,"Not_DEG",12236,2,TRUE,163.4521085322
9849,"ENSG00000267281","ATF7-NPFF",FALSE,"Not_DEG",119673,0,FALSE,0
9850,"ENSG00000197763","TXNRD3",FALSE,"Not_DEG",83346,0,FALSE,0
9851,"ENSG00000178473","UCN3",FALSE,"Not_DEG",9727,0,FALSE,0
9852,"ENSG00000161640","SIGLEC11",FALSE,"Not_DEG",12188,0,FALSE,0
9853,"ENSG00000151229","SLC2A13",TRUE,"UP",351065,0,FALSE,0
9854,"ENSG00000147432","CHRNB3",FALSE,"Not_DEG",40042,0,FALSE,0
9855,"ENSG00000103642","LACTB",TRUE,"DOWN",20229,2,TRUE,98.8679618369667
9856,"ENSG00000117971","CHRNB4",TRUE,"UP",96176,3,TRUE,31.1928131758443
9857,"ENSG00000096093","EFHC1",FALSE,"Not_DEG",162619,0,FALSE,0
9858,"ENSG00000267631","CGB1",FALSE,"Not_DEG",1327,0,FALSE,0
9859,"ENSG00000104818","CGB2",FALSE,"Not_DEG",1349,0,FALSE,0
